t,vx,vy,vz,wx,wy,wz
1771883271.2767475,0.1999999986495214,0.0,0.0,0.0,0.0,0.0
1771883271.2874384,0.1999999981571246,0.0,0.0,0.0,0.0,0.0
1771883271.296727,0.1999999981571246,0.0,0.0,0.0,0.0,0.0
1771883271.3066614,0.1999999981571246,0.0,0.0,0.0,0.0,0.0
1771883271.316918,0.1999999981571246,0.0,0.0,0.0,0.0,0.0
1771883271.3271952,0.1999999981412338,0.0,0.0,0.0,0.0,0.0
1771883271.3367229,0.19999999840225954,0.0,0.0,0.0,0.0,0.0
1771883271.3467164,0.19999999840225954,0.0,0.0,0.0,0.0,0.0
1771883271.3567154,0.19999999840225954,0.0,0.0,0.0,0.0,0.0
1771883271.3672986,0.19999999840364666,0.0,0.0,0.0,0.0,0.0
1771883271.3767195,0.19999999840364666,0.0,0.0,0.0,0.0,0.0
1771883271.3867157,0.19999999840364666,0.0,0.0,0.0,0.0,0.0
1771883271.3969834,0.19999999840364666,0.0,0.0,0.0,0.0,0.0
1771883271.4075673,0.19999999825249568,0.0,0.0,0.0,0.0,0.0
1771883271.4167366,0.19999999825249568,0.0,0.0,0.0,0.0,0.0
1771883271.4267766,0.19999999825249568,0.0,0.0,0.0,0.0,0.0
1771883271.4368858,0.19999999802477716,0.0,0.0,0.0,0.0,0.0
1771883271.4467242,0.19999999802477716,0.0,0.0,0.0,0.0,0.0
1771883271.4574795,0.19999999802477716,0.0,0.0,0.0,0.0,0.0
1771883271.4667208,0.19999998730939283,0.0,0.0,0.0,0.0,0.0
1771883271.4767284,0.19999998730939283,0.0,0.0,0.0,0.0,0.0
1771883271.4874504,0.19999998730939283,0.0,0.0,0.0,0.0,0.0
1771883271.4969697,0.1999999625607302,0.0,0.0,0.0,0.0,0.0
1771883271.5068326,0.1999999625607302,0.0,0.0,0.0,0.0,0.0
1771883271.5167246,0.1999999393981932,0.0,0.0,0.0,0.0,0.0
1771883271.5269673,0.19999994182820963,0.0,0.0,0.0,0.0,0.0
1771883271.5367293,0.19999994182820963,0.0,0.0,0.0,0.0,0.0
1771883271.546955,0.19999994182820963,0.0,0.0,0.0,0.0,0.0
1771883271.5569007,0.19999994182820963,0.0,0.0,0.0,0.0,0.0
1771883271.5667934,0.1999999458405205,0.0,0.0,0.0,0.0,0.0
1771883271.577128,0.19999994948513938,0.0,0.0,0.0,0.0,0.0
1771883271.5867264,0.19999994948513938,0.0,0.0,0.0,0.0,0.0
1771883271.5977573,0.19999994948513938,0.0,0.0,0.0,0.0,0.0
1771883271.6071053,0.19999995142112964,0.0,0.0,0.0,0.0,0.0
1771883271.6170626,0.19999995142112964,0.0,0.0,0.0,0.0,0.0
1771883271.626732,0.19999995181083174,0.0,0.0,0.0,0.0,0.0
1771883271.6367424,0.19999995181083174,0.0,0.0,0.0,0.0,0.0
1771883271.6469975,0.19999995181083174,0.0,0.0,0.0,0.0,0.0
1771883271.6575813,0.1999999519051294,0.0,0.0,0.0,0.0,0.0
1771883271.6667132,0.1999999519051294,0.0,0.0,0.0,0.0,0.0
1771883271.676727,0.1999999519051294,0.0,0.0,0.0,0.0,0.0
