t,frame_id,x,y,z
1773449500.087328,base_link,0.005758646853731647,9.168285122171382e-05,0.05814120755009189
1773449500.0926938,base_link,0.005758646853731647,9.168285122171382e-05,0.05814120755009189
1773449500.0977733,base_link,0.005760323023058511,9.05405474430146e-05,0.05813970434666632
1773449500.1068952,base_link,0.005759894950640332,8.74953069257417e-05,0.058138507213775614
1773449500.117894,base_link,0.005759894950640332,8.74953069257417e-05,0.058138507213775614
1773449500.1274307,base_link,0.005759894950640332,8.74953069257417e-05,0.058138507213775614
1773449500.1370575,base_link,0.005759894407703303,8.599161701719482e-05,0.058138507213775614
1773449500.1469674,base_link,0.005759894407703303,8.599161701719482e-05,0.058138507213775614
1773449500.1568685,base_link,0.005759894407703303,8.599161701719482e-05,0.058138507213775614
1773449500.1673892,base_link,0.005695577083342895,8.750306538930774e-05,0.05815144226500013
1773449500.178038,base_link,0.005695577083342895,8.750306538930774e-05,0.05815144226500013
1773449500.1881702,base_link,0.005695577083342895,8.750306538930774e-05,0.05815144226500013
1773449500.1970954,base_link,0.005440619473216113,9.365785579679153e-05,0.0583709377934753
1773449500.2066758,base_link,0.005440619473216113,9.365785579679153e-05,0.0583709377934753
1773449500.2174833,base_link,0.005440619473216113,9.365785579679153e-05,0.0583709377934753
1773449500.2272723,base_link,0.0050236116874267656,8.692965646672768e-05,0.058715760000110584
1773449500.2370586,base_link,0.0050236116874267656,8.692965646672768e-05,0.058715760000110584
1773449500.2470224,base_link,0.0050236116874267656,8.692965646672768e-05,0.058715760000110584
1773449500.2576756,base_link,0.0050236116874267656,8.692965646672768e-05,0.058715760000110584
1773449500.267904,base_link,0.004699317021474192,8.738478032559172e-05,0.05896621117207951
1773449500.2770987,base_link,0.004699317021474192,8.738478032559172e-05,0.05896621117207951
1773449500.2878356,base_link,0.004699317021474192,8.738478032559172e-05,0.05896621117207951
1773449500.2973816,base_link,0.004058745629635513,9.54706377682274e-05,0.05936849737577754
1773449500.3065643,base_link,0.004058745629635513,9.54706377682274e-05,0.05936849737577754
1773449500.3167202,base_link,0.004058745629635513,9.54706377682274e-05,0.05936849737577754
1773449500.3272653,base_link,0.003020949649137128,9.36863839815158e-05,0.059793685915085104
1773449500.3373563,base_link,0.003020949649137128,9.36863839815158e-05,0.059793685915085104
1773449500.3473802,base_link,0.003020949649137128,9.36863839815158e-05,0.059793685915085104
1773449500.3576834,base_link,0.0010894017209712725,0.00012259353117616972,0.059460331130785804
1773449500.3675816,base_link,0.0010894017209712725,0.00012259353117616972,0.059460331130785804
1773449500.3777175,base_link,0.0010894017209712725,0.00012259353117616972,0.059460331130785804
1773449500.3882596,base_link,-0.0014229361584262579,0.00011683343986344102,0.05801275644267484
1773449500.3970988,base_link,-0.0014229361584262579,0.00011683343986344102,0.05801275644267484
1773449500.407606,base_link,-0.0014229361584262579,0.00011683343986344102,0.05801275644267484
1773449500.4181612,base_link,-0.0014229361584262579,0.00011683343986344102,0.05801275644267484
1773449500.427617,base_link,-0.005238914951128215,0.00010797551902740066,0.05474607999511638
1773449500.4368975,base_link,-0.005238914951128215,0.00010797551902740066,0.05474607999511638
1773449500.447264,base_link,-0.005238914951128215,0.00010797551902740066,0.05474607999511638
1773449500.457186,base_link,-0.009536986214050802,0.00010143731865671496,0.05093977936350835
1773449500.4670963,base_link,-0.009536986214050802,0.00010143731865671496,0.05093977936350835
1773449500.4768338,base_link,-0.009536986214050802,0.00010143731865671496,0.05093977936350835
1773449500.487482,base_link,-0.013064835682355558,9.851795813183017e-05,0.04864678747425166
1773449500.497301,base_link,-0.013064835682355558,9.851795813183017e-05,0.04864678747425166
1773449500.5077221,base_link,-0.013064835682355558,9.851795813183017e-05,0.04864678747425166
