t,vx,vy,vz,wx,wy,wz
1773449500.6540096,0.14999999993037322,0.0,0.0,0.0,-0.0,0.0
1773449500.6639924,0.14999999993035437,0.0,0.0,0.0,-0.0,0.0
1773449500.6739662,0.14999999992912563,0.0,0.0,0.0,-0.0,0.0
1773449500.6839838,0.14999999993008117,0.0,0.0,0.0,-0.0,0.0
1773449500.694304,0.1499999999302278,0.0,0.0,0.0,-0.0,0.0
1773449500.704055,0.14999999992904497,0.0,0.0,0.0,-0.0,0.0
1773449500.7139938,0.14999999992969634,0.0,0.0,0.0,-0.0,0.0
1773449500.7239983,0.14999999993002813,0.0,0.0,0.0,-0.0,0.0
1773449500.7340488,0.14999999992962212,0.0,0.0,0.0,-0.0,0.0
1773449500.7440436,0.14999999992835616,0.0,0.0,0.0,-0.0,0.0
1773449500.7540123,0.14999999992963445,0.0,0.0,0.0,-0.0,0.0
1773449500.7640698,0.14999999992963942,0.0,0.0,0.0,-0.0,0.0
1773449500.7739987,0.1499999999281096,0.0,0.0,0.0,-0.0,0.0
1773449500.7843027,0.14999999992936533,0.0,0.0,0.0,-0.0,0.0
1773449500.7940142,0.14999999992932447,0.0,0.0,0.0,-0.0,0.0
1773449500.8040545,0.1499999999282479,0.0,0.0,0.0,-0.0,0.0
1773449500.8139894,0.1499999999287038,0.0,0.0,0.0,-0.0,0.0
1773449500.823992,0.14999999992908347,0.0,0.0,0.0,-0.0,0.0
1773449500.8340135,0.14999999992758353,0.0,0.0,0.0,-0.0,0.0
1773449500.8440015,0.14999999992878105,0.0,0.0,0.0,-0.0,0.0
1773449500.854018,0.14999999992868865,0.0,0.0,0.0,-0.0,0.0
1773449500.8641388,0.14999999992894547,0.0,0.0,0.0,-0.0,0.0
1773449500.8740005,0.1499999999277424,0.0,0.0,0.0,-0.0,0.0
1773449500.8840032,0.14999999992783136,0.0,0.0,0.0,-0.0,0.0
1773449500.8940344,0.14999999992842422,0.0,0.0,0.0,-0.0,0.0
1773449500.9040093,0.14999999992711333,0.0,0.0,0.0,-0.0,0.0
1773449500.9140291,0.14999999992844218,0.0,0.0,0.0,-0.0,0.0
1773449500.9240587,0.14999999992844218,0.0,0.0,0.0,-0.0,0.0
1773449500.934046,0.14999999992610957,0.0,0.0,0.0,-0.0,0.0
1773449500.9440134,0.1499999999278217,0.0,0.0,0.0,-0.0,0.0
1773449500.9540195,0.14999999992799615,0.0,0.0,0.0,-0.0,0.0
1773449500.9639864,0.14999999992629548,0.0,0.0,0.0,-0.0,0.0
1773449500.9739718,0.149999999927178,0.0,0.0,0.0,-0.0,0.0
1773449500.984045,0.14999999992756213,0.0,0.0,0.0,-0.0,0.0
1773449500.9940422,0.14999999992628,0.0,0.0,0.0,-0.0,0.0
1773449501.0039616,0.14999999992755805,0.0,0.0,0.0,-0.0,0.0
1773449501.0140705,0.14999999992628268,0.0,0.0,0.0,-0.0,0.0
1773449501.0242624,0.14999999992591626,0.0,0.0,0.0,-0.0,0.0
1773449501.0340102,0.14999999992682472,0.0,0.0,0.0,-0.0,0.0
1773449501.0440056,0.14999999992679802,0.0,0.0,0.0,-0.0,0.0
1773449501.0540752,0.14999999992635868,0.0,0.0,0.0,-0.0,0.0
1773449501.0640054,0.14999999992536187,0.0,0.0,0.0,-0.0,0.0
1773449501.0740554,0.1499999999265403,0.0,0.0,0.0,-0.0,0.0
1773449501.0840695,0.14999999992621546,0.0,0.0,0.0,-0.0,0.0
1773449501.0939815,0.14999999992429727,0.0,0.0,0.0,-0.0,0.0
1773449501.1040382,0.14999999992592664,0.0,0.0,0.0,-0.0,0.0
1773449501.114012,0.14999999992574958,0.0,0.0,0.0,-0.0,0.0
1773449501.1239843,0.14999999992466828,0.0,0.0,0.0,-0.0,0.0
1773449501.1340082,0.14999999992555346,0.0,0.0,0.0,-0.0,0.0
1773449501.1440096,0.149999999925399,0.0,0.0,0.0,-0.0,0.0
1773449501.1540506,0.14999999992410937,0.0,0.0,0.0,-0.0,0.0
1773449501.1640618,0.14999999992524843,0.0,0.0,0.0,-0.0,0.0
1773449501.1740062,0.14999999992488902,0.0,0.0,0.0,-0.0,0.0
1773449501.183997,0.1499999999239838,0.0,0.0,0.0,-0.0,0.0
1773449501.1939924,0.14999999992505653,0.0,0.0,0.0,-0.0,0.0
1773449501.2039864,0.14999999992458993,0.0,0.0,0.0,-0.0,0.0
1773449501.2140095,0.1499999999243122,0.0,0.0,0.0,-0.0,0.0
1773449501.2239814,0.14999999992391552,0.0,0.0,0.0,-0.0,0.0
1773449501.2340028,0.14999999992380741,0.0,0.0,0.0,-0.0,0.0
1773449501.2440803,0.1499999999242085,0.0,0.0,0.0,-0.0,0.0
1773449501.254635,0.1499999999230327,0.0,0.0,0.0,-0.0,0.0
1773449501.2640626,0.14999999992396207,0.0,0.0,0.0,-0.0,0.0
1773449501.2739973,0.14999999992383042,0.0,0.0,0.0,-0.0,0.0
1773449501.2840567,0.1499999999225116,0.0,0.0,0.0,-0.0,0.0
1773449501.293981,0.1499999999236429,0.0,0.0,0.0,-0.0,0.0
1773449501.3040333,0.14999999992338944,0.0,0.0,0.0,-0.0,0.0
1773449501.3140645,0.14999999992202556,0.0,0.0,0.0,-0.0,0.0
1773449501.323982,0.14999999992300098,0.0,0.0,0.0,-0.0,0.0
1773449501.3340008,0.1499999999230308,0.0,0.0,0.0,-0.0,0.0
1773449501.3443065,0.1499999999219094,0.0,0.0,0.0,-0.0,0.0
1773449501.353974,0.14999999992251278,0.0,0.0,0.0,-0.0,0.0
1773449501.3640273,0.14999999992251364,0.0,0.0,0.0,-0.0,0.0
1773449501.3740246,0.14999999992313712,0.0,0.0,0.0,-0.0,0.0
1773449501.3840654,0.14999999992060883,0.0,0.0,0.0,-0.0,0.0
1773449501.393987,0.14999999992174637,0.0,0.0,0.0,-0.0,0.0
1773449501.404117,0.14999999992183344,0.0,0.0,0.0,-0.0,0.0
1773449501.4140089,0.14999999992060467,0.0,0.0,0.0,-0.0,0.0
1773449501.4240022,0.14999999992120586,0.0,0.0,0.0,-0.0,0.0
1773449501.4339929,0.1499999999218946,0.0,0.0,0.0,-0.0,0.0
1773449501.4440155,0.14999999991969698,0.0,0.0,0.0,-0.0,0.0
1773449501.4540346,0.14999999992121438,0.0,0.0,0.0,-0.0,0.0
1773449501.4640524,0.14999999992100624,0.0,0.0,0.0,-0.0,0.0
1773449501.4743147,0.14999999991985086,0.0,0.0,0.0,-0.0,0.0
1773449501.4840078,0.14999999992074148,0.0,0.0,0.0,-0.0,0.0
1773449501.494018,0.1499999999203325,0.0,0.0,0.0,-0.0,0.0
1773449501.504307,0.14999999991924876,0.0,0.0,0.0,-0.0,0.0
1773449501.5139468,0.14999999991991741,0.0,0.0,0.0,-0.0,0.0
1773449501.5239756,0.14999999992010388,0.0,0.0,0.0,-0.0,0.0
1773449501.533978,0.1499999999196263,0.0,0.0,0.0,-0.0,0.0
1773449501.5442486,0.14999999991893653,0.0,0.0,0.0,-0.0,0.0
1773449501.554009,0.14999999991969046,0.0,0.0,0.0,-0.0,0.0
1773449501.5640545,0.1499999999191237,0.0,0.0,0.0,-0.0,0.0
1773449501.5739853,0.14999999991839663,0.0,0.0,0.0,-0.0,0.0
1773449501.5840404,0.14999999991878585,0.0,0.0,0.0,-0.0,0.0
1773449501.5940187,0.14999999991890461,0.0,0.0,0.0,-0.0,0.0
1773449501.604002,0.1499999999184052,0.0,0.0,0.0,-0.0,0.0
1773449501.6140192,0.14999999991742063,0.0,0.0,0.0,-0.0,0.0
1773449501.624173,0.1499999999185983,0.0,0.0,0.0,-0.0,0.0
1773449501.6340365,0.1499999999166603,0.0,0.0,0.0,-0.0,0.0
1773449501.644095,0.1499999999188343,0.0,0.0,0.0,-0.0,0.0
1773449501.6540656,0.1499999999188343,0.0,0.0,0.0,-0.0,0.0
1773449501.663951,0.14999999991421434,0.0,0.0,0.0,-0.0,0.0
1773449501.6739771,0.1499999999171381,0.0,0.0,0.0,-0.0,0.0
1773449501.6840036,0.14999999991723637,0.0,0.0,0.0,-0.0,0.0
1773449501.6939888,0.14999999991665217,0.0,0.0,0.0,-0.0,0.0
1773449501.7039952,0.14999999991518959,0.0,0.0,0.0,-0.0,0.0
1773449501.7140121,0.14999999991749643,0.0,0.0,0.0,-0.0,0.0
1773449501.7240303,0.14999999991530416,0.0,0.0,0.0,-0.0,0.0
1773449501.7340188,0.14999999991572574,0.0,0.0,0.0,-0.0,0.0
1773449501.7439885,0.14999999991505358,0.0,0.0,0.0,-0.0,0.0
1773449501.754003,0.14999999991568722,0.0,0.0,0.0,-0.0,0.0
1773449501.7641108,0.14999999991413646,0.0,0.0,0.0,-0.0,0.0
1773449501.7740076,0.14999999991510266,0.0,0.0,0.0,-0.0,0.0
1773449501.7840009,0.14999999991488427,0.0,0.0,0.0,-0.0,0.0
1773449501.7940211,0.14999999991343788,0.0,0.0,0.0,-0.0,0.0
1773449501.8040175,0.14999999991441215,0.0,0.0,0.0,-0.0,0.0
1773449501.81396,0.1499999999142382,0.0,0.0,0.0,-0.0,0.0
1773449501.8240929,0.14999999991247348,0.0,0.0,0.0,-0.0,0.0
1773449501.8346841,0.14999999991388874,0.0,0.0,0.0,-0.0,0.0
1773449501.8444529,0.14999999991482926,0.0,0.0,0.0,-0.0,0.0
1773449501.8542857,0.1499999999105997,0.0,0.0,0.0,-0.0,0.0
1773449501.8639631,0.14999999991308788,0.0,0.0,0.0,-0.0,0.0
1773449501.8739758,0.14999999991298624,0.0,0.0,0.0,-0.0,0.0
1773449501.884203,0.1499999999127524,0.0,0.0,0.0,-0.0,0.0
1773449501.8939836,0.14999999991059768,0.0,0.0,0.0,-0.0,0.0
1773449501.904026,0.1499999999134384,0.0,0.0,0.0,-0.0,0.0
1773449501.9139924,0.1499999999103616,0.0,0.0,0.0,-0.0,0.0
1773449501.9239933,0.14999999991153076,0.0,0.0,0.0,-0.0,0.0
1773449501.933994,0.1499999999101776,0.0,0.0,0.0,-0.0,0.0
1773449501.9440534,0.14999999991251484,0.0,0.0,0.0,-0.0,0.0
1773449501.953963,0.1499999999080079,0.0,0.0,0.0,-0.0,0.0
1773449501.9639933,0.14999999991040652,0.0,0.0,0.0,-0.0,0.0
1773449501.9739995,0.1499999999102744,0.0,0.0,0.0,-0.0,0.0
1773449501.9840598,0.14999999991023602,0.0,0.0,0.0,-0.0,0.0
1773449501.993959,0.14999999990797652,0.0,0.0,0.0,-0.0,0.0
1773449502.004029,0.14999999990926566,0.0,0.0,0.0,-0.0,0.0
1773449502.0142925,0.1499999999092315,0.0,0.0,0.0,-0.0,0.0
1773449502.0239837,0.1499999999075815,0.0,0.0,0.0,-0.0,0.0
1773449502.0339837,0.1499999999086384,0.0,0.0,0.0,-0.0,0.0
1773449502.0440822,0.1499999999084581,0.0,0.0,0.0,-0.0,0.0
1773449502.0539947,0.14999999990587637,0.0,0.0,0.0,-0.0,0.0
1773449502.0639915,0.14999999990786317,0.0,0.0,0.0,-0.0,0.0
1773449502.0740004,0.14999999990752863,0.0,0.0,0.0,-0.0,0.0
1773449502.0840113,0.14999999990546758,0.0,0.0,0.0,-0.0,0.0
1773449502.0939965,0.14999999990669177,0.0,0.0,0.0,-0.0,0.0
1773449502.10394,0.14999999990652108,0.0,0.0,0.0,-0.0,0.0
1773449502.1139934,0.14999999990485244,0.0,0.0,0.0,-0.0,0.0
1773449502.1240656,0.14999999990589705,0.0,0.0,0.0,-0.0,0.0
1773449502.1339903,0.1499999999056604,0.0,0.0,0.0,-0.0,0.0
1773449502.1441631,0.14999999990340906,0.0,0.0,0.0,-0.0,0.0
1773449502.1540055,0.1499999999054582,0.0,0.0,0.0,-0.0,0.0
1773449502.1639755,0.14999999990653834,0.0,0.0,0.0,-0.0,0.0
1773449502.174302,0.14999999990143267,0.0,0.0,0.0,-0.0,0.0
1773449502.183989,0.14999999990588447,0.0,0.0,0.0,-0.0,0.0
1773449502.1940153,0.1499999999025042,0.0,0.0,0.0,-0.0,0.0
1773449502.2040646,0.14999999990393423,0.0,0.0,0.0,-0.0,0.0
1773449502.2139976,0.14999999990141907,0.0,0.0,0.0,-0.0,0.0
1773449502.2239995,0.14999999990301663,0.0,0.0,0.0,-0.0,0.0
1773449502.234007,0.14999999990282814,0.0,0.0,0.0,-0.0,0.0
1773449502.2440321,0.1499999999007205,0.0,0.0,0.0,-0.0,0.0
1773449502.253997,0.1499999999020262,0.0,0.0,0.0,-0.0,0.0
1773449502.263944,0.14999999990197155,0.0,0.0,0.0,-0.0,0.0
1773449502.2739878,0.14999999989935034,0.0,0.0,0.0,-0.0,0.0
1773449502.2839813,0.14999999990123106,0.0,0.0,0.0,-0.0,0.0
1773449502.29404,0.149999999900935,0.0,0.0,0.0,-0.0,0.0
1773449502.3040693,0.14999999989828786,0.0,0.0,0.0,-0.0,0.0
1773449502.3140326,0.14999999990016077,0.0,0.0,0.0,-0.0,0.0
1773449502.3239918,0.1499999999000626,0.0,0.0,0.0,-0.0,0.0
1773449502.3340409,0.14999999989975382,0.0,0.0,0.0,-0.0,0.0
1773449502.3439956,0.14999999989731438,0.0,0.0,0.0,-0.0,0.0
1773449502.3540063,0.1499999998987347,0.0,0.0,0.0,-0.0,0.0
1773449502.3642032,0.1499999998980221,0.0,0.0,0.0,-0.0,0.0
1773449502.3739965,0.14999999989608584,0.0,0.0,0.0,-0.0,0.0
1773449502.3840444,0.14999999989968468,0.0,0.0,0.0,-0.0,0.0
1773449502.3940248,0.14999999989545243,0.0,0.0,0.0,-0.0,0.0
1773449502.4039874,0.14999999989533838,0.0,0.0,0.0,-0.0,0.0
1773449502.413973,0.14999999989660068,0.0,0.0,0.0,-0.0,0.0
1773449502.423986,0.14999999989650825,0.0,0.0,0.0,-0.0,0.0
1773449502.4340165,0.14999999989386167,0.0,0.0,0.0,-0.0,0.0
1773449502.4439993,0.1499999998957877,0.0,0.0,0.0,-0.0,0.0
1773449502.454213,0.14999999989548304,0.0,0.0,0.0,-0.0,0.0
1773449502.4639566,0.14999999989272947,0.0,0.0,0.0,-0.0,0.0
1773449502.4739614,0.14999999989402107,0.0,0.0,0.0,-0.0,0.0
1773449502.4840016,0.14999999989444102,0.0,0.0,0.0,-0.0,0.0
1773449502.4947062,0.1499999998940366,0.0,0.0,0.0,-0.0,0.0
1773449502.5039768,0.14999999989176382,0.0,0.0,0.0,-0.0,0.0
1773449502.514004,0.1499999998925857,0.0,0.0,0.0,-0.0,0.0
1773449502.5252385,0.14999999989320104,0.0,0.0,0.0,-0.0,0.0
1773449502.5340176,0.14999999988969184,0.0,0.0,0.0,-0.0,0.0
1773449502.543949,0.14999999989186533,0.0,0.0,0.0,-0.0,0.0
1773449502.553963,0.14999999989155063,0.0,0.0,0.0,-0.0,0.0
1773449502.56398,0.14999999988830617,0.0,0.0,0.0,-0.0,0.0
1773449502.5739713,0.1499999998912619,0.0,0.0,0.0,-0.0,0.0
1773449502.5840025,0.14999999989027965,0.0,0.0,0.0,-0.0,0.0
1773449502.5940168,0.14999999989016985,0.0,0.0,0.0,-0.0,0.0
1773449502.6040368,0.1499999998920935,0.0,0.0,0.0,-0.0,0.0
1773449502.6139665,0.14999999988500753,0.0,0.0,0.0,-0.0,0.0
1773449502.6240647,0.14999999988679227,0.0,0.0,0.0,-0.0,0.0
1773449502.6339593,0.14999999988827611,0.0,0.0,0.0,-0.0,0.0
1773449502.6440063,0.14999999988788898,0.0,0.0,0.0,-0.0,0.0
1773449502.6540344,0.14999999988782478,0.0,0.0,0.0,-0.0,0.0
1773449502.6639838,0.1499999998848414,0.0,0.0,0.0,-0.0,0.0
1773449502.6739917,0.14999999988629123,0.0,0.0,0.0,-0.0,0.0
1773449502.6840715,0.14999999988641377,0.0,0.0,0.0,-0.0,0.0
1773449502.6940079,0.14999999988321813,0.0,0.0,0.0,-0.0,0.0
1773449502.7039628,0.14999999988525145,0.0,0.0,0.0,-0.0,0.0
1773449502.713992,0.14999999988518692,0.0,0.0,0.0,-0.0,0.0
1773449502.7239923,0.149999999882072,0.0,0.0,0.0,-0.0,0.0
1773449502.733965,0.14999999988392967,0.0,0.0,0.0,-0.0,0.0
1773449502.7439914,0.149999999883959,0.0,0.0,0.0,-0.0,0.0
1773449502.7539995,0.14999999988088739,0.0,0.0,0.0,-0.0,0.0
1773449502.7640228,0.14999999988174942,0.0,0.0,0.0,-0.0,0.0
1773449502.7739735,0.14999999988484294,0.0,0.0,0.0,-0.0,0.0
1773449502.7839825,0.14999999988267215,0.0,0.0,0.0,-0.0,0.0
1773449502.7939975,0.14999999988456414,0.0,0.0,0.0,-0.0,0.0
1773449502.8039882,0.14999999987367313,0.0,0.0,0.0,-0.0,0.0
1773449502.8142471,0.1499999998814777,0.0,0.0,0.0,-0.0,0.0
1773449502.8239775,0.1499999998771428,0.0,0.0,0.0,-0.0,0.0
1773449502.8349578,0.14999999987774965,0.0,0.0,0.0,-0.0,0.0
1773449502.8440332,0.14999999988167875,0.0,0.0,0.0,-0.0,0.0
1773449502.8539598,0.14999999987643708,0.0,0.0,0.0,-0.0,0.0
1773449502.8639562,0.1499999998797732,0.0,0.0,0.0,-0.0,0.0
1773449502.873967,0.1499999998756993,0.0,0.0,0.0,-0.0,0.0
1773449502.8839576,0.14999999987523946,0.0,0.0,0.0,-0.0,0.0
1773449502.8940196,0.14999999987958765,0.0,0.0,0.0,-0.0,0.0
1773449502.9040508,0.14999999987958765,0.0,0.0,0.0,-0.0,0.0
1773449502.9139934,0.1499999998779543,0.0,0.0,0.0,-0.0,0.0
1773449502.9240527,0.1499999998664466,0.0,0.0,0.0,-0.0,0.0
1773449502.9339688,0.14999999987510856,0.0,0.0,0.0,-0.0,0.0
1773449502.9441202,0.14999999987748186,0.0,0.0,0.0,-0.0,0.0
1773449502.9539685,0.14999999986904636,0.0,0.0,0.0,-0.0,0.0
1773449502.9640536,0.14999999987645754,0.0,0.0,0.0,-0.0,0.0
1773449502.9740999,0.14999999987645754,0.0,0.0,0.0,-0.0,0.0
1773449502.9839962,0.14999999987306878,0.0,0.0,0.0,-0.0,0.0
1773449502.9940257,0.1499999998627342,0.0,0.0,0.0,-0.0,0.0
1773449503.0040298,0.1499999998717746,0.0,0.0,0.0,-0.0,0.0
1773449503.0140643,0.14999999987095458,0.0,0.0,0.0,-0.0,0.0
1773449503.024039,0.14999999986681078,0.0,0.0,0.0,-0.0,0.0
1773449503.0340247,0.1499999998695249,0.0,0.0,0.0,-0.0,0.0
1773449503.0440154,0.14999999986499862,0.0,0.0,0.0,-0.0,0.0
1773449503.0540335,0.14999999987149734,0.0,0.0,0.0,-0.0,0.0
1773449503.0640407,0.14999999987149734,0.0,0.0,0.0,-0.0,0.0
1773449503.0743322,0.14999999985853837,0.0,0.0,0.0,-0.0,0.0
1773449503.084019,0.14999999986990356,0.0,0.0,0.0,-0.0,0.0
1773449503.0940313,0.14999999986271137,0.0,0.0,0.0,-0.0,0.0
1773449503.1045823,0.1499999998661818,0.0,0.0,0.0,-0.0,0.0
1773449503.1140146,0.14999999986179197,0.0,0.0,0.0,-0.0,0.0
1773449503.124038,0.14999999986394078,0.0,0.0,0.0,-0.0,0.0
1773449503.1341026,0.14999999986449375,0.0,0.0,0.0,-0.0,0.0
1773449503.1440473,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.1540406,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.1640456,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.174029,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.1840012,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.1939955,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.2040045,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.214005,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.2239802,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.2340055,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.2440414,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.2540267,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.264067,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.274045,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.283966,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.294161,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.3039951,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.3140411,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.3241565,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.3340287,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.3443727,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.3540814,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.3639894,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.3739977,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.3840332,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.3940458,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.4040284,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.4140072,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.4241989,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.4339821,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.444048,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.4540594,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.4640756,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.4740057,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.4841096,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.4940145,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.503995,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.5140011,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.5240097,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.5340886,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.5440207,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.554003,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.564073,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.5740845,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.5840607,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.5940087,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.6040425,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.6140425,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.6240144,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.6340177,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.6440027,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.653953,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.6639855,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.6739438,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.6840358,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.6949265,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.7040007,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.7140183,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.7240078,0.0,0.0,0.0,0.0,-0.0,0.0
1773449503.734035,0.0,0.0,0.0,0.0,-0.0,0.0
