t,frame_id,x,y,z
1773116693.6535199,base_link,1.4999959636479616,-3.8623809814453125e-05,-3.3348798751831055e-05
1773116693.6566417,base_link,1.4999959636479616,-3.8623809814453125e-05,-3.3348798751831055e-05
1773116693.6599965,base_link,1.4999959636479616,-3.8623809814453125e-05,-3.3348798751831055e-05
1773116693.669475,base_link,1.4999959636479616,-3.8623809814453125e-05,-3.3348798751831055e-05
1773116693.6795883,base_link,1.4992499109357595,0.00041157007217407227,-0.0007707178592681885
1773116693.6895037,base_link,1.4992499109357595,0.00041157007217407227,-0.0007707178592681885
1773116693.699349,base_link,1.4992499109357595,0.00041157007217407227,-0.0007707178592681885
1773116693.709582,base_link,1.4992499109357595,0.00041157007217407227,-0.0007707178592681885
1773116693.7193184,base_link,1.4992499109357595,0.00041157007217407227,-0.0007707178592681885
1773116693.7300735,base_link,1.4992499109357595,0.00041157007217407227,-0.0007707178592681885
1773116693.7401054,base_link,1.4992499109357595,0.00041157007217407227,-0.0007707178592681885
1773116693.7503984,base_link,1.4989954866468906,0.0003305673599243164,-0.0008168816566467285
1773116693.7607036,base_link,1.4988651908934116,0.00039255619049072266,-0.0008228123188018799
1773116693.77012,base_link,1.4988651908934116,0.00039255619049072266,-0.0008228123188018799
1773116693.7802007,base_link,1.4985037446022034,0.0003972649574279785,-0.0008872151374816895
1773116693.790146,base_link,1.4983845129609108,0.00035887956619262695,-0.0008863210678100586
1773116693.7999742,base_link,1.4982888102531433,0.00029212236404418945,-0.0009024739265441895
1773116693.8104146,base_link,1.4981916220858693,0.00026786327362060547,-0.0009039044380187988
1773116693.8203237,base_link,1.4980664933100343,0.000264585018157959,-0.000909954309463501
1773116693.829578,base_link,1.4979332899674773,0.00038373470306396484,-0.0008778870105743408
1773116693.8398333,base_link,1.4977956302464008,0.0003510117530822754,-0.0010771453380584717
1773116693.8497818,base_link,1.4976887553930283,0.00039905309677124023,-0.0009661614894866943
1773116693.859852,base_link,1.4974944088608027,0.000333249568939209,-0.0009462833404541016
1773116693.870078,base_link,1.4974944088608027,0.000333249568939209,-0.0009462833404541016
1773116693.880193,base_link,1.4971655178815126,0.0003426074981689453,-0.0008942484855651855
1773116693.8896987,base_link,1.4970078822225332,0.00028055906295776367,-0.0011338889598846436
1773116693.9001129,base_link,1.4968165615573525,0.0003293752670288086,-0.0011969804763793945
1773116693.9098055,base_link,1.496646529994905,0.00029718875885009766,-0.001281052827835083
1773116693.9207435,base_link,1.4964506486430764,0.0002811551094055176,-0.0013177990913391113
1773116693.930077,base_link,1.4959637150168419,-0.00018167495727539062,-0.0012428760528564453
1773116693.9395885,base_link,1.49595189653337,0.0002340078353881836,-0.0013136863708496094
1773116693.9496937,base_link,1.495711243711412,0.0002256631851196289,-0.0012792348861694336
1773116693.9598055,base_link,1.4954183856025338,0.00022524595260620117,-0.00137367844581604
1773116693.9695492,base_link,1.4951133262366056,0.00027936697006225586,-0.0014336705207824707
1773116693.9796147,base_link,1.4951513446867466,0.0005284547805786133,-0.0009205043315887451
1773116693.9894047,base_link,1.4948358424007893,0.0005007386207580566,-0.0009514689445495605
1773116693.999899,base_link,1.4943172819912434,0.000417172908782959,-0.0007244348526000977
1773116694.0100567,base_link,1.4940861761569977,0.0003870725631713867,-0.000991910696029663
1773116694.0195487,base_link,1.493705696426332,0.00031495094299316406,-0.0010624825954437256
1773116694.0299027,base_link,1.493705696426332,0.00031495094299316406,-0.0010624825954437256
1773116694.039496,base_link,1.493705696426332,0.00031495094299316406,-0.0010624825954437256
1773116694.0493667,base_link,1.493705696426332,0.00031495094299316406,-0.0010624825954437256
1773116694.0596023,base_link,1.493705696426332,0.00031495094299316406,-0.0010624825954437256
1773116694.0696104,base_link,1.493705696426332,0.00031495094299316406,-0.0010624825954437256
1773116694.079451,base_link,1.493705696426332,0.00031495094299316406,-0.0010624825954437256
1773116694.0897584,base_link,1.493705696426332,0.00031495094299316406,-0.0010624825954437256
1773116694.099847,base_link,1.493705696426332,0.00031495094299316406,-0.0010624825954437256
1773116694.1095912,base_link,1.493705696426332,0.00031495094299316406,-0.0010624825954437256
1773116694.1200264,base_link,1.493705696426332,0.00031495094299316406,-0.0010624825954437256
1773116694.1296601,base_link,1.493705696426332,0.00031495094299316406,-0.0010624825954437256
1773116694.139532,base_link,1.493705696426332,0.00031495094299316406,-0.0010624825954437256
1773116694.1497223,base_link,1.493705696426332,0.00031495094299316406,-0.0010624825954437256
1773116694.159909,base_link,1.487106862012297,-0.00044524669647216797,-0.0015413463115692139
1773116694.1709175,base_link,1.487106862012297,-0.00044524669647216797,-0.0015413463115692139
1773116694.180465,base_link,1.487106862012297,-0.00044524669647216797,-0.0015413463115692139
1773116694.189935,base_link,1.487106862012297,-0.00044524669647216797,-0.0015413463115692139
1773116694.2002885,base_link,1.487106862012297,-0.00044524669647216797,-0.0015413463115692139
1773116694.209625,base_link,1.487106862012297,-0.00044524669647216797,-0.0015413463115692139
1773116694.219683,base_link,1.487106862012297,-0.00044524669647216797,-0.0015413463115692139
1773116694.2294033,base_link,1.487106862012297,-0.00044524669647216797,-0.0015413463115692139
1773116694.2394218,base_link,1.487106862012297,-0.00044524669647216797,-0.0015413463115692139
1773116694.2493887,base_link,1.487106862012297,-0.00044524669647216797,-0.0015413463115692139
1773116694.2596211,base_link,1.487106862012297,-0.00044524669647216797,-0.0015413463115692139
1773116694.2694154,base_link,1.487106862012297,-0.00044524669647216797,-0.0015413463115692139
1773116694.2797296,base_link,1.487106862012297,-0.00044524669647216797,-0.0015413463115692139
1773116694.2893953,base_link,1.487106862012297,-0.00044524669647216797,-0.0015413463115692139
1773116694.2994194,base_link,1.487106862012297,-0.00044524669647216797,-0.0015413463115692139
1773116694.3093884,base_link,1.4801014373078942,-0.0010377168655395508,-0.0002688467502593994
1773116694.3195157,base_link,1.4795453241094947,-0.001053154468536377,-0.0003433525562286377
1773116694.3294408,base_link,1.478899197652936,-0.0011845231056213379,-0.0004933178424835205
1773116694.3394053,base_link,1.478899197652936,-0.0011845231056213379,-0.0004933178424835205
1773116694.3496866,base_link,1.478899197652936,-0.0011845231056213379,-0.0004933178424835205
1773116694.35942,base_link,1.478899197652936,-0.0011845231056213379,-0.0004933178424835205
1773116694.3693442,base_link,1.4761286247521639,-0.0011856555938720703,-0.0007947385311126709
1773116694.3793817,base_link,1.475538226775825,-0.0011333823204040527,-0.0007255077362060547
1773116694.3893847,base_link,1.4742818716913462,-0.000798344612121582,-0.0017583072185516357
1773116694.399317,base_link,1.473475318402052,-0.0011001825332641602,-0.0016698837280273438
1773116694.4099472,base_link,1.4734406573697925,-0.00018608570098876953,-0.0011144280433654785
1773116694.4194746,base_link,1.4722815779969096,-0.00025153160095214844,-0.0009828805923461914
1773116694.4294333,base_link,1.4715888127684593,-0.00040137767791748047,-0.0011314749717712402
1773116694.4400067,base_link,1.470789821818471,-0.0007695555686950684,-0.001175016164779663
1773116694.4495342,base_link,1.4692304283380508,-0.0008080601692199707,-0.001627117395401001
1773116694.4599798,base_link,1.469257965683937,-0.0004585385322570801,-0.001238495111465454
1773116694.4695215,base_link,1.468511763960123,-0.0004165768623352051,-0.0012831687927246094
1773116694.4794304,base_link,1.4672673661261797,-0.0008512139320373535,-0.0022106170654296875
1773116694.489604,base_link,1.4669932145625353,-0.0005422234535217285,-0.0014358460903167725
1773116694.4995472,base_link,1.4660176876932383,-0.0009310245513916016,-0.0015283823013305664
1773116694.5107157,base_link,1.4660176876932383,-0.0009310245513916016,-0.0015283823013305664
1773116694.519525,base_link,1.4660176876932383,-0.0009310245513916016,-0.0015283823013305664
1773116694.5294602,base_link,1.4660176876932383,-0.0009310245513916016,-0.0015283823013305664
1773116694.5395648,base_link,1.4660176876932383,-0.0009310245513916016,-0.0015283823013305664
1773116694.5494206,base_link,1.4660176876932383,-0.0009310245513916016,-0.0015283823013305664
1773116694.559478,base_link,1.4601146094501019,-0.001507103443145752,-0.0024947524070739746
1773116694.569556,base_link,1.4601146094501019,-0.001507103443145752,-0.0024947524070739746
1773116694.579586,base_link,1.4601146094501019,-0.001507103443145752,-0.0024947524070739746
1773116694.5893345,base_link,1.4601146094501019,-0.001507103443145752,-0.0024947524070739746
1773116694.601801,base_link,1.4574332796037197,-0.0013828873634338379,-0.0015488266944885254
1773116694.6095576,base_link,1.4565916899591684,-0.0014646649360656738,-0.0017212629318237305
1773116694.619408,base_link,1.4556592348963022,-0.0016022324562072754,-0.0019402503967285156
1773116694.6292953,base_link,1.4556592348963022,-0.0016022324562072754,-0.0019402503967285156
1773116694.6394825,base_link,1.4556592348963022,-0.0016022324562072754,-0.0019402503967285156
1773116694.6493402,base_link,1.4514082539826632,-0.0024361014366149902,0.00017690658569335938
1773116694.661401,base_link,1.4506751094013453,-0.0013648271560668945,-0.0030204951763153076
1773116694.670214,base_link,1.450495483353734,-0.001055598258972168,-0.0027636289596557617
1773116694.679463,base_link,1.4495262634009123,-0.001044154167175293,-0.0027037858963012695
1773116694.6893904,base_link,1.4493759702891111,-0.0012423396110534668,-0.0020802319049835205
1773116694.6994889,base_link,1.4484108556061983,-0.0013567209243774414,-0.002391815185546875
1773116694.7094579,base_link,1.4470742996782064,-0.0012975335121154785,-0.001587510108947754
1773116694.7194312,base_link,1.4453288149088621,-0.0013796687126159668,-0.0023963749408721924
1773116694.7300806,base_link,1.445036930963397,-0.001981973648071289,-0.0020585358142852783
1773116694.739952,base_link,1.4445471893996,-0.0016126036643981934,-0.0014785230159759521
1773116694.7503338,base_link,1.4425664599984884,-0.001948535442352295,-0.002428680658340454
1773116694.7595775,base_link,1.442107254639268,-0.002287149429321289,-0.0018561482429504395
1773116694.7694585,base_link,1.4415639992803335,-0.0017812252044677734,-0.0016162693500518799
1773116694.7799735,base_link,1.44032053463161,-0.002314150333404541,-0.001838386058807373
1773116694.7895975,base_link,1.44032053463161,-0.002314150333404541,-0.001838386058807373
1773116694.8001978,base_link,1.44032053463161,-0.002314150333404541,-0.001838386058807373
1773116694.8098333,base_link,1.437224293127656,-0.0019347071647644043,-0.001628279685974121
1773116694.819828,base_link,1.437224293127656,-0.0019347071647644043,-0.001628279685974121
1773116694.8299787,base_link,1.437224293127656,-0.0019347071647644043,-0.001628279685974121
1773116694.839815,base_link,1.437224293127656,-0.0019347071647644043,-0.001628279685974121
1773116694.8496687,base_link,1.4325593952089548,-0.0025815963745117188,-0.002589195966720581
1773116694.86025,base_link,1.4314393531531096,-0.0025534629821777344,-0.0026877224445343018
1773116694.8698251,base_link,1.4294778052717447,-0.0025565624237060547,-0.002911865711212158
1773116694.880308,base_link,1.4294778052717447,-0.0025565624237060547,-0.002911865711212158
1773116694.890339,base_link,1.4294319059699774,-0.0018624067306518555,-0.001917809247970581
1773116694.8996828,base_link,1.4268613439053297,-0.002424895763397217,-0.0023581981658935547
1773116694.9101927,base_link,1.4257746580988169,-0.0025216341018676758,-0.002558380365371704
1773116694.919837,base_link,1.4257746580988169,-0.0025216341018676758,-0.002558380365371704
1773116694.9299576,base_link,1.4229727182537317,-0.0031189322471618652,-0.0024555325508117676
1773116694.9400356,base_link,1.4221107680350542,-0.003095567226409912,-0.0018469393253326416
1773116694.9496236,base_link,1.4208339545875788,-0.0032265186309814453,-0.0020159780979156494
1773116694.959809,base_link,1.4190856087952852,-0.0026960372924804688,-0.002397209405899048
1773116694.9702144,base_link,1.418917866423726,-0.0028522610664367676,-0.001986473798751831
1773116694.9799283,base_link,1.418917866423726,-0.0028522610664367676,-0.001986473798751831
1773116694.98989,base_link,1.4164187330752611,-0.002631843090057373,-0.0018923580646514893
1773116694.999996,base_link,1.414166459813714,-0.0025488734245300293,-0.0027032792568206787
1773116695.009544,base_link,1.4135931748896837,-0.0030109286308288574,-0.0021828413009643555
1773116695.019992,base_link,1.4135931748896837,-0.0030109286308288574,-0.0021828413009643555
1773116695.0298457,base_link,1.4135931748896837,-0.0030109286308288574,-0.0021828413009643555
1773116695.041288,base_link,1.4096309337764978,-0.0032584071159362793,-0.002919495105743408
1773116695.049482,base_link,1.4096309337764978,-0.0032584071159362793,-0.002919495105743408
1773116695.0596511,base_link,1.4074452389031649,-0.002645254135131836,-0.002218872308731079
1773116695.0695956,base_link,1.406002389267087,-0.0031502842903137207,-0.0023470520973205566
1773116695.0796664,base_link,1.4047883246093988,-0.0032581090927124023,-0.0025813281536102295
1773116695.0896719,base_link,1.4032082501798868,-0.0034211277961730957,-0.0034836530685424805
1773116695.0996468,base_link,1.4032082501798868,-0.0034211277961730957,-0.0034836530685424805
1773116695.1095934,base_link,1.401389667764306,-0.003838777542114258,-0.0014543235301971436
1773116695.1197615,base_link,1.4001944083720446,-0.003930389881134033,-0.0016010701656341553
1773116695.1295707,base_link,1.3985237795859575,-0.002934098243713379,-0.002154529094696045
1773116695.1394892,base_link,1.3971665892750025,-0.003197789192199707,-0.00288546085357666
1773116695.1502724,base_link,1.3971665892750025,-0.003197789192199707,-0.00288546085357666
1773116695.159344,base_link,1.3946228045970201,-0.0026618242263793945,-0.0017252862453460693
1773116695.169679,base_link,1.3928757850080729,-0.002978205680847168,-0.0022758543491363525
1773116695.1803703,base_link,1.3914767671376467,-0.0034287571907043457,-0.0024607479572296143
1773116695.1897314,base_link,1.3914767671376467,-0.0034287571907043457,-0.0024607479572296143
1773116695.1990216,base_link,1.3878389094024897,-0.0038576722145080566,-0.0007655918598175049
1773116695.2098,base_link,1.3849658761173487,-0.0036127567291259766,-0.0028220713138580322
1773116695.2197363,base_link,1.3849658761173487,-0.0036127567291259766,-0.0028220713138580322
1773116695.2300005,base_link,1.3829816151410341,-0.003670632839202881,-0.0034249722957611084
1773116695.2393987,base_link,1.3829816151410341,-0.003670632839202881,-0.0034249722957611084
1773116695.2493677,base_link,1.3829816151410341,-0.003670632839202881,-0.0034249722957611084
1773116695.2598846,base_link,1.380154075101018,-0.003406524658203125,-0.0028830766677856445
1773116695.2697513,base_link,1.3785217050462961,-0.00407099723815918,-0.002688080072402954
1773116695.2798264,base_link,1.3764653448015451,-0.003506302833557129,-0.0033762753009796143
1773116695.289646,base_link,1.3750203792005777,-0.0037103891372680664,-0.0036304593086242676
1773116695.2995636,base_link,1.3743077758699656,-0.004141092300415039,-0.002904742956161499
1773116695.310619,base_link,1.3730627316981554,-0.003409147262573242,-0.002718687057495117
1773116695.319801,base_link,1.370975786820054,-0.004257500171661377,-0.00351029634475708
1773116695.3296418,base_link,1.369177745655179,-0.004709780216217041,-0.002793043851852417
1773116695.3397722,base_link,1.3681958634406328,-0.004489898681640625,-0.0018555223941802979
1773116695.3496041,base_link,1.3650992084294558,-0.0051000118255615234,-0.002912193536758423
1773116695.3597102,base_link,1.3637374732643366,-0.004676461219787598,-0.0026081502437591553
1773116695.3696086,base_link,1.3630370292812586,-0.0045008063316345215,-0.0023803114891052246
1773116695.3795557,base_link,1.360002899542451,-0.004821479320526123,-0.002941608428955078
1773116695.3896022,base_link,1.358444133773446,-0.004949808120727539,-0.0033104419708251953
1773116695.3996975,base_link,1.3577157948166132,-0.005034029483795166,-0.0034229159355163574
1773116695.409506,base_link,1.3547353390604258,-0.004796385765075684,-0.004114866256713867
1773116695.4195333,base_link,1.354491451755166,-0.004856407642364502,-0.002919405698776245
1773116695.4295025,base_link,1.3527860138565302,-0.0049784183502197266,-0.003229856491088867
1773116695.4395063,base_link,1.3509974721819162,-0.005040526390075684,-0.0033742785453796387
1773116695.449399,base_link,1.3492690119892359,-0.005116403102874756,-0.0035440921783447266
1773116695.4596243,base_link,1.3479115013033152,-0.0051604509353637695,-0.003750324249267578
1773116695.4693499,base_link,1.3464359734207392,-0.005061209201812744,-0.003293335437774658
1773116695.479385,base_link,1.3434593621641397,-0.005999386310577393,-0.003229200839996338
1773116695.489536,base_link,1.3430743757635355,-0.005534946918487549,-0.002518266439437866
1773116695.499464,base_link,1.3412282411009073,-0.005431473255157471,-0.0026973187923431396
1773116695.509426,base_link,1.3394151125103235,-0.005998969078063965,-0.00312080979347229
1773116695.5195587,base_link,1.33654441870749,-0.005923151969909668,-0.003552377223968506
1773116695.5293596,base_link,1.33654441870749,-0.005923151969909668,-0.003552377223968506
1773116695.5394144,base_link,1.33654441870749,-0.005923151969909668,-0.003552377223968506
1773116695.549598,base_link,1.3327622953802347,-0.006184279918670654,-0.003222048282623291
1773116695.559613,base_link,1.3310540560632944,-0.00625079870223999,-0.0035028159618377686
1773116695.5694954,base_link,1.329247185960412,-0.006295740604400635,-0.003697633743286133
1773116695.5794218,base_link,1.3273798916488886,-0.0063329339027404785,-0.0038151443004608154
1773116695.5894253,base_link,1.3258120063692331,-0.006011545658111572,-0.0032768547534942627
1773116695.599655,base_link,1.3241075072437525,-0.00603252649307251,-0.0031187236309051514
1773116695.614228,base_link,1.3225114736706018,-0.0056504011154174805,-0.002772092819213867
1773116695.6199374,base_link,1.320227274671197,-0.0063217878341674805,-0.00412297248840332
1773116695.6298058,base_link,1.3178692553192377,-0.006742894649505615,-0.0034769177436828613
1773116695.639762,base_link,1.3164479527622461,-0.0062964558601379395,-0.002901434898376465
1773116695.64944,base_link,1.3143406454473734,-0.00632554292678833,-0.003123074769973755
1773116695.6616316,base_link,1.3127360735088587,-0.006270468235015869,-0.0032300353050231934
1773116695.6696868,base_link,1.3108886573463678,-0.006982386112213135,-0.0031703710556030273
1773116695.6797106,base_link,1.308910170570016,-0.007330536842346191,-0.0037351250648498535
1773116695.6897106,base_link,1.306909928098321,-0.007413268089294434,-0.003855884075164795
1773116695.6997108,base_link,1.3053914103657007,-0.006778299808502197,-0.003167182207107544
1773116695.7107935,base_link,1.3036325965076685,-0.0069332122802734375,-0.003374844789505005
1773116695.7197585,base_link,1.3016264829784632,-0.007266104221343994,-0.004133671522140503
1773116695.7296393,base_link,1.2996999565511942,-0.007309138774871826,-0.004341870546340942
1773116695.740493,base_link,1.2978651467710733,-0.007337093353271484,-0.004429280757904053
1773116695.750144,base_link,1.296132618561387,-0.007099568843841553,-0.004011660814285278
1773116695.7600532,base_link,1.294339457526803,-0.007211208343505859,-0.004114121198654175
1773116695.7704887,base_link,1.2921742592006922,-0.007645547389984131,-0.0029588043689727783
1773116695.7803638,base_link,1.2903488222509623,-0.0077040791511535645,-0.003041386604309082
1773116695.7895641,base_link,1.2874430064111948,-0.007885158061981201,-0.0044516026973724365
1773116695.8005059,base_link,1.2855562809854746,-0.007675826549530029,-0.004507005214691162
1773116695.8099258,base_link,1.2842467371374369,-0.007545828819274902,-0.003497689962387085
1773116695.8197343,base_link,1.282055476680398,-0.007871031761169434,-0.00402948260307312
1773116695.8294976,base_link,1.2792111728340387,-0.007734417915344238,-0.004286736249923706
1773116695.8396645,base_link,1.2775672022253275,-0.00790858268737793,-0.005432039499282837
1773116695.850112,base_link,1.2754491064697504,-0.008052170276641846,-0.005647510290145874
1773116695.859622,base_link,1.27357074059546,-0.007834136486053467,-0.005176246166229248
1773116695.8695242,base_link,1.2716757003217936,-0.008004248142242432,-0.005555063486099243
1773116695.8796866,base_link,1.269757891073823,-0.008106052875518799,-0.005645811557769775
1773116695.8896935,base_link,1.2686090264469385,-0.008274853229522705,-0.004801332950592041
1773116695.9007592,base_link,1.2656439039856195,-0.008467555046081543,-0.004394590854644775
1773116695.9096162,base_link,1.2628633175045252,-0.008444786071777344,-0.0037517547607421875
1773116695.9195578,base_link,1.2612380478531122,-0.008548319339752197,-0.004748940467834473
1773116695.9298356,base_link,1.2591896597296,-0.008871734142303467,-0.005160778760910034
1773116695.939738,base_link,1.2571201119571924,-0.009007692337036133,-0.005511492490768433
1773116695.9495647,base_link,1.255049416795373,-0.009164154529571533,-0.004020959138870239
1773116695.9599397,base_link,1.2533547673374414,-0.009364068508148193,-0.004393488168716431
1773116695.9701023,base_link,1.2508242223411798,-0.009429872035980225,-0.005109578371047974
