t,x,y,z,qx,qy,qz,qw
1773116705.6540773,1.7318480039983988,-0.8359107375144958,0.8396229004859924,0.0,0.0,0.0,1.0
1773116705.7041585,1.7318480039983988,-0.8359107375144958,0.8396229004859924,0.0,0.0,0.0,1.0
1773116705.7540545,1.7318480039983988,-0.8359107375144958,0.8396229004859924,0.0,0.0,0.0,1.0
1773116705.8040876,1.7318480039983988,-0.8359107375144958,0.8396229004859924,0.0,0.0,0.0,1.0
1773116705.8541586,1.7318480039983988,-0.8359107375144958,0.8396229004859924,0.0,0.0,0.0,1.0
1773116705.904085,1.7318480039983988,-0.8359107375144958,0.8396229004859924,0.0,0.0,0.0,1.0
1773116705.9540563,1.7318480039983988,-0.8359107375144958,0.8396229004859924,0.0,0.0,0.0,1.0
1773116706.0041523,1.7318480039983988,-0.8359107375144958,0.8396229004859924,0.0,0.0,0.0,1.0
1773116706.05415,1.7318480039983988,-0.8359107375144958,0.8396229004859924,0.0,0.0,0.0,1.0
1773116706.1041193,1.7318480039983988,-0.8359107375144958,0.8396229004859924,0.0,0.0,0.0,1.0
1773116706.1550705,1.7318480039983988,-0.8359107375144958,0.8396229004859924,0.0,0.0,0.0,1.0
1773116706.20422,1.7318480039983988,-0.8359107375144958,0.8396229004859924,0.0,0.0,0.0,1.0
1773116706.2545176,1.7318480039983988,-0.8359107375144958,0.8396229004859924,0.0,0.0,0.0,1.0
1773116706.3042777,1.7318480039983988,-0.8359107375144958,0.8396229004859924,0.0,0.0,0.0,1.0
1773116706.3542006,1.7318480039983988,-0.8359107375144958,0.8396229004859924,0.0,0.0,0.0,1.0
