t,frame_id,x,y,z
1773449500.0869088,base_link,1.5056732930024133,0.0,0.0
1773449500.0923176,base_link,1.5056732930024133,0.0,0.0
1773449500.0975614,base_link,1.5055172403805033,0.0,0.0
1773449500.1066265,base_link,1.505504191024554,0.0,0.0
1773449500.1175826,base_link,1.505504191024554,0.0,0.0
1773449500.1270866,base_link,1.5057059974506022,0.0,0.0
1773449500.136752,base_link,1.5063074524769324,0.0,0.0
1773449500.1467228,base_link,1.5063074524769324,0.0,0.0
1773449500.1565254,base_link,1.5055905129084128,0.0,0.0
1773449500.1669993,base_link,1.5054110990149911,0.0,0.0
1773449500.1777077,base_link,1.5054110990149911,0.0,0.0
1773449500.1878762,base_link,1.505584891257995,0.0,0.0
1773449500.1968265,base_link,1.5054080008313628,0.0,0.0
1773449500.2063966,base_link,1.5054080008313628,0.0,0.0
1773449500.2172127,base_link,1.505409312133548,0.0,0.0
1773449500.227038,base_link,1.5049923043477584,0.0,0.0
1773449500.2368333,base_link,1.5047985296475936,0.0,0.0
1773449500.2468185,base_link,1.5047985296475936,0.0,0.0
1773449500.2573996,base_link,1.5049399416673233,0.0,0.0
1773449500.2675722,base_link,1.5046910468770116,0.0,0.0
1773449500.2768102,base_link,1.5046910468770116,0.0,0.0
1773449500.287619,base_link,1.5045929376317113,0.0,0.0
1773449500.2971613,base_link,1.5038926125834853,0.0,0.0
1773449500.306349,base_link,1.5038926125834853,0.0,0.0
1773449500.316527,base_link,1.5039095701049239,0.0,0.0
1773449500.3270733,base_link,1.502913318561834,0.0,0.0
1773449500.3371189,base_link,1.502913318561834,0.0,0.0
1773449500.34713,base_link,1.5030286535494743,0.0,0.0
1773449500.357385,base_link,1.5010971056213085,0.0,0.0
1773449500.3673449,base_link,1.5009597467174236,0.0,0.0
1773449500.377498,base_link,1.5009191559543316,0.0,0.0
1773449500.3880398,base_link,1.4984068180749341,0.0,0.0
1773449500.396888,base_link,1.4984243120381757,0.0,0.0
1773449500.4073143,base_link,1.4984243120381757,0.0,0.0
1773449500.4178686,base_link,1.4985757078359052,0.0,0.0
1773449500.4273508,base_link,1.494759729043203,0.0,0.0
1773449500.4366815,base_link,1.4946715886747415,0.0,0.0
1773449500.4470158,base_link,1.4945929999506051,0.0,0.0
1773449500.4569414,base_link,1.4902949286876825,0.0,0.0
1773449500.4668605,base_link,1.4903172059236673,0.0,0.0
1773449500.476613,base_link,1.4903172059236673,0.0,0.0
1773449500.4872246,base_link,1.4874781030269035,0.0,0.0
1773449500.4970503,base_link,1.4874781030269035,0.0,0.0
1773449500.5074704,base_link,1.4867522972674736,0.0,0.0
1773449500.5174477,base_link,1.4827724028543194,0.0,0.0
1773449500.5281274,base_link,1.4827724028543194,0.0,0.0
1773449500.5371022,base_link,1.4829319346860608,0.0,0.0
1773449500.5481753,base_link,1.4800016683553374,0.0,0.0
1773449500.5572894,base_link,1.4800016683553374,0.0,0.0
1773449500.5668943,base_link,1.4798421961282409,0.0,0.0
1773449500.5772674,base_link,1.4797698807929671,0.0,0.0
1773449500.587001,base_link,1.4777203568817852,0.0,0.0
1773449500.5969331,base_link,1.477909601628947,0.0,0.0
1773449500.6073768,base_link,1.477862633168864,0.0,0.0
1773449500.6167767,base_link,1.4751927114598904,0.0,0.0
1773449500.6267538,base_link,1.4748430259101544,0.0,0.0
1773449500.6382885,base_link,1.4745231873862896,0.0,0.0
1773449500.6474555,base_link,1.4707673908253809,0.0,0.0
1773449500.6569095,base_link,1.4706102580805918,0.0,0.0
1773449500.6667726,base_link,1.4704232038041254,0.0,0.0
1773449500.677851,base_link,1.4670211885625244,0.0,0.0
1773449500.6869786,base_link,1.4665695194655777,0.0,0.0
1773449500.697254,base_link,1.4665695194655777,0.0,0.0
1773449500.7077508,base_link,1.4635208140747298,0.0,0.0
1773449500.7171545,base_link,1.4625106345550765,0.0,0.0
1773449500.727071,base_link,1.4625065069334258,0.0,0.0
1773449500.7371547,base_link,1.4614228199856032,0.0,0.0
1773449500.7471778,base_link,1.4572122551823354,0.0,0.0
1773449500.757206,base_link,1.4568572797203756,0.0,0.0
1773449500.7673552,base_link,1.4565592415953375,0.0,0.0
1773449500.7772832,base_link,1.4523826825831136,0.0,0.0
1773449500.787195,base_link,1.4519390452120504,0.0,0.0
1773449500.7974691,base_link,1.451470031163474,0.0,0.0
1773449500.807985,base_link,1.4482698490677794,0.0,0.0
1773449500.8174808,base_link,1.4466698070822677,0.0,0.0
1773449500.8269374,base_link,1.4462487449704131,0.0,0.0
1773449500.837165,base_link,1.4420652890931263,0.0,0.0
1773449500.8472197,base_link,1.4414644593726291,0.0,0.0
1773449500.8572211,base_link,1.4407029951344623,0.0,0.0
1773449500.8675804,base_link,1.4407029951344623,0.0,0.0
1773449500.877132,base_link,1.437683427810472,0.0,0.0
1773449500.8871672,base_link,1.4352429305313048,0.0,0.0
1773449500.8974116,base_link,1.4346165900228438,0.0,0.0
1773449500.9072013,base_link,1.4308044357550642,0.0,0.0
1773449500.9171224,base_link,1.4308044357550642,0.0,0.0
1773449500.9272661,base_link,1.4308044357550642,0.0,0.0
1773449500.9374068,base_link,1.4250565977663987,0.0,0.0
1773449500.9471724,base_link,1.4242417575688355,0.0,0.0
1773449500.9572594,base_link,1.423968514976024,0.0,0.0
1773449500.966994,base_link,1.4195639535821036,0.0,0.0
1773449500.9765835,base_link,1.4178679481185035,0.0,0.0
1773449500.987209,base_link,1.4173374965823249,0.0,0.0
1773449500.9977605,base_link,1.4137488118589356,0.0,0.0
1773449501.006678,base_link,1.4137488118589356,0.0,0.0
1773449501.016798,base_link,1.4106043092191651,0.0,0.0
1773449501.027425,base_link,1.4069646992548703,0.0,0.0
1773449501.0370486,base_link,1.406065443979144,0.0,0.0
1773449501.0474396,base_link,1.4051986136301755,0.0,0.0
1773449501.057761,base_link,1.403370434866786,0.0,0.0
1773449501.0672889,base_link,1.3994502068615802,0.0,0.0
1773449501.0771568,base_link,1.3988180250979312,0.0,0.0
1773449501.0870519,base_link,1.3974877090311892,0.0,0.0
1773449501.0969331,base_link,1.3918962652021345,0.0,0.0
1773449501.1072392,base_link,1.3907755935722288,0.0,0.0
1773449501.1171682,base_link,1.3893898153835234,0.0,0.0
1773449501.1270597,base_link,1.3856691829396846,0.0,0.0
1773449501.1374154,base_link,1.3844810984565379,0.0,0.0
1773449501.1471772,base_link,1.3830875120593669,0.0,0.0
1773449501.1573007,base_link,1.378889817889989,0.0,0.0
1773449501.1672869,base_link,1.3778724709118015,0.0,0.0
1773449501.1770926,base_link,1.3761622050369389,0.0,0.0
1773449501.1873221,base_link,1.3726016041116922,0.0,0.0
1773449501.196966,base_link,1.3719590064363687,0.0,0.0
1773449501.2069001,base_link,1.3703238126116006,0.0,0.0
1773449501.2173138,base_link,1.368262251861593,0.0,0.0
1773449501.2268991,base_link,1.3655818450067119,0.0,0.0
1773449501.236939,base_link,1.362996389231451,0.0,0.0
1773449501.2470863,base_link,1.3616500246141032,0.0,0.0
1773449501.257585,base_link,1.3576775854047405,0.0,0.0
1773449501.2670243,base_link,1.356536409777032,0.0,0.0
1773449501.2771435,base_link,1.355195022147523,0.0,0.0
1773449501.2871635,base_link,1.3510852984425314,0.0,0.0
1773449501.2968032,base_link,1.350033678793598,0.0,0.0
1773449501.3067963,base_link,1.3485403589245566,0.0,0.0
1773449501.3173478,base_link,1.3442589853680174,0.0,0.0
1773449501.3269591,base_link,1.3426780615723173,0.0,0.0
1773449501.3370347,base_link,1.3413554643070738,0.0,0.0
1773449501.3475647,base_link,1.3376792373161008,0.0,0.0
1773449501.3571348,base_link,1.3359301539163282,0.0,0.0
1773449501.3671567,base_link,1.3343515696029355,0.0,0.0
1773449501.3780177,base_link,1.3343515696029355,0.0,0.0
1773449501.3872306,base_link,1.3289282399814781,0.0,0.0
1773449501.3971338,base_link,1.3266354728143868,0.0,0.0
1773449501.40735,base_link,1.3247910368841347,0.0,0.0
1773449501.4169984,base_link,1.3206645671772466,0.0,0.0
1773449501.4269974,base_link,1.318291877632092,0.0,0.0
1773449501.4370756,base_link,1.317687553589295,0.0,0.0
1773449501.4472036,base_link,1.3125813075641084,0.0,0.0
1773449501.4570742,base_link,1.3112773367503572,0.0,0.0
1773449501.4670098,base_link,1.309706895921557,0.0,0.0
1773449501.4778574,base_link,1.3058783917573074,0.0,0.0
1773449501.487095,base_link,1.304500965669451,0.0,0.0
1773449501.497019,base_link,1.3024185730960944,0.0,0.0
1773449501.5076327,base_link,1.2983121427471689,0.0,0.0
1773449501.5164905,base_link,1.2962570416505388,0.0,0.0
1773449501.5265956,base_link,1.2947796660239748,0.0,0.0
1773449501.5372949,base_link,1.2925281154687456,0.0,0.0
1773449501.5473182,base_link,1.2891116327139855,0.0,0.0
1773449501.5569174,base_link,1.2877583837601663,0.0,0.0
1773449501.5668907,base_link,1.2854052966925622,0.0,0.0
1773449501.577216,base_link,1.2819524604688233,0.0,0.0
1773449501.5870311,base_link,1.279684295118863,0.0,0.0
1773449501.5969422,base_link,1.277961244047696,0.0,0.0
1773449501.6070862,base_link,1.2754788564562325,0.0,0.0
1773449501.6170454,base_link,1.2714046927213196,0.0,0.0
1773449501.627297,base_link,1.2701364548921112,0.0,0.0
1773449501.6373484,base_link,1.26538119440335,0.0,0.0
1773449501.647181,base_link,1.26538119440335,0.0,0.0
1773449501.6566021,base_link,1.26538119440335,0.0,0.0
1773449501.666381,base_link,1.2568130354374338,0.0,0.0
1773449501.6769834,base_link,1.2546360353916575,0.0,0.0
1773449501.6870565,base_link,1.2529309178679873,0.0,0.0
1773449501.6966727,base_link,1.2503508414119173,0.0,0.0
1773449501.7070172,base_link,1.2454024391599439,0.0,0.0
1773449501.71694,base_link,1.2454024391599439,0.0,0.0
1773449501.7278578,base_link,1.2413038226195119,0.0,0.0
1773449501.7371275,base_link,1.2385194066746346,0.0,0.0
1773449501.7469144,base_link,1.234880356846582,0.0,0.0
1773449501.7572317,base_link,1.2328577440066448,0.0,0.0
1773449501.7674172,base_link,1.2282648478681455,0.0,0.0
1773449501.7769983,base_link,1.226062482320727,0.0,0.0
1773449501.787253,base_link,1.2237345335120569,0.0,0.0
1773449501.7972097,base_link,1.2191402365334945,0.0,0.0
1773449501.8070557,base_link,1.2168691878088431,0.0,0.0
1773449501.8165133,base_link,1.2145960491963343,0.0,0.0
1773449501.827278,base_link,1.2094831908662598,0.0,0.0
1773449501.837999,base_link,1.207445866854934,0.0,0.0
1773449501.8473127,base_link,1.207445866854934,0.0,0.0
1773449501.856886,base_link,1.2003060425475263,0.0,0.0
1773449501.8667963,base_link,1.198229033018651,0.0,0.0
1773449501.8765783,base_link,1.1961852344527864,0.0,0.0
1773449501.8875604,base_link,1.1939656543388986,0.0,0.0
1773449501.8965645,base_link,1.1885803283444591,0.0,0.0
1773449501.906946,base_link,1.1885803283444591,0.0,0.0
1773449501.9169848,base_link,1.1834232413462349,0.0,0.0
1773449501.927244,base_link,1.1808465068005,0.0,0.0
1773449501.9369557,base_link,1.1763847470991289,0.0,0.0
1773449501.9469454,base_link,1.1763847470991289,0.0,0.0
1773449501.956758,base_link,1.169137738777295,0.0,0.0
1773449501.9668207,base_link,1.1665676945279988,0.0,0.0
1773449501.9770274,base_link,1.164123980460659,0.0,0.0
1773449501.9874465,base_link,1.1619266766514333,0.0,0.0
1773449501.996538,base_link,1.1565077105796853,0.0,0.0
1773449502.0066948,base_link,1.1537445724270263,0.0,0.0
1773449502.0176842,base_link,1.15124879731135,0.0,0.0
1773449502.027037,base_link,1.1466948809237572,0.0,0.0
1773449502.036879,base_link,1.1442414275505932,0.0,0.0
1773449502.0471878,base_link,1.1418061810681017,0.0,0.0
1773449502.0570402,base_link,1.135846697226199,0.0,0.0
1773449502.0669014,base_link,1.1336076170802438,0.0,0.0
1773449502.0770915,base_link,1.1311459340751493,0.0,0.0
1773449502.0871556,base_link,1.1259269863744548,0.0,0.0
1773449502.0969243,base_link,1.1232074480881264,0.0,0.0
1773449502.106295,base_link,1.1205967404325774,0.0,0.0
1773449502.1170912,base_link,1.1158446833424773,0.0,0.0
1773449502.1274958,base_link,1.1132399715416637,0.0,0.0
1773449502.1370323,base_link,1.1106605004452672,0.0,0.0
1773449502.1472414,base_link,1.1050957623291786,0.0,0.0
1773449502.1569579,base_link,1.1032910156417663,0.0,0.0
1773449502.1666195,base_link,1.1032910156417663,0.0,0.0
1773449502.176742,base_link,1.0958574883364998,0.0,0.0
1773449502.1868494,base_link,1.0958574883364998,0.0,0.0
1773449502.1969223,base_link,1.0910414106869064,0.0,0.0
1773449502.2072132,base_link,1.088846711786922,0.0,0.0
1773449502.2169747,base_link,1.083514757877091,0.0,0.0
1773449502.2270224,base_link,1.0810260925943647,0.0,0.0
1773449502.2370148,base_link,1.078599993562201,0.0,0.0
1773449502.2470524,base_link,1.0736314033941174,0.0,0.0
1773449502.2569861,base_link,1.0710804996863748,0.0,0.0
1773449502.266373,base_link,1.068790947444811,0.0,0.0
1773449502.2765262,base_link,1.0633032947035137,0.0,0.0
1773449502.2868087,base_link,1.0610212004931274,0.0,0.0
1773449502.296995,base_link,1.0586286998541656,0.0,0.0
1773449502.3072567,base_link,1.053119703353623,0.0,0.0
1773449502.3172886,base_link,1.0507564983975684,0.0,0.0
1773449502.3270755,base_link,1.048573396326283,0.0,0.0
1773449502.3376741,base_link,1.04625539404271,0.0,0.0
1773449502.3470383,base_link,1.0411786817340911,0.0,0.0
1773449502.3570197,base_link,1.0385231606988967,0.0,0.0
1773449502.367802,base_link,1.035261601987368,0.0,0.0
1773449502.3770168,base_link,1.0301901396032624,0.0,0.0
1773449502.3872352,base_link,1.0301901396032624,0.0,0.0
1773449502.396896,base_link,1.0249355952855401,0.0,0.0
1773449502.4068727,base_link,1.0202367435960307,0.0,0.0
1773449502.416761,base_link,1.0176601242093577,0.0,0.0
1773449502.42706,base_link,1.0153010096220507,0.0,0.0
1773449502.437561,base_link,1.0100958560459339,0.0,0.0
1773449502.446926,base_link,1.0078579624049389,0.0,0.0
1773449502.4570737,base_link,1.005500933980199,0.0,0.0
1773449502.4668765,base_link,1.0004071662201208,0.0,0.0
1773449502.4767048,base_link,0.997342004813127,0.0,0.0
1773449502.4869149,base_link,0.9951599234713835,0.0,0.0
1773449502.498716,base_link,0.9926551425828261,0.0,0.0
1773449502.5069687,base_link,0.9883313803647864,0.0,0.0
1773449502.5167177,base_link,0.9851905285095084,0.0,0.0
1773449502.5295737,base_link,0.9829525529121268,0.0,0.0
1773449502.5368958,base_link,0.977940983975365,0.0,0.0
1773449502.546387,base_link,0.9753693415765308,0.0,0.0
1773449502.5568645,base_link,0.9727643652801059,0.0,0.0
1773449502.5668244,base_link,0.9670003004887038,0.0,0.0
1773449502.5768056,base_link,0.9651722260334425,0.0,0.0
1773449502.586896,base_link,0.9625000604011946,0.0,0.0
1773449502.5970764,base_link,0.9600618647932757,0.0,0.0
1773449502.6066027,base_link,0.9600618647932757,0.0,0.0
1773449502.6163683,base_link,0.9526588636040438,0.0,0.0
1773449502.6272342,base_link,0.9479239476727517,0.0,0.0
1773449502.6369102,base_link,0.94540039132109,0.0,0.0
1773449502.6473963,base_link,0.9427687568472893,0.0,0.0
1773449502.6572661,base_link,0.9404187394188912,0.0,0.0
1773449502.6668718,base_link,0.9353908623836489,0.0,0.0
1773449502.6768599,base_link,0.9324387039325686,0.0,0.0
1773449502.6872396,base_link,0.9299804295680971,0.0,0.0
1773449502.6970198,base_link,0.9247465258885867,0.0,0.0
1773449502.7067277,base_link,0.9221556013871677,0.0,0.0
1773449502.7175667,base_link,0.9198225712825305,0.0,0.0
1773449502.7267313,base_link,0.9147987940285898,0.0,0.0
1773449502.7367976,base_link,0.9122069158528543,0.0,0.0
1773449502.7479463,base_link,0.9099701621506906,0.0,0.0
1773449502.7568574,base_link,0.9051283069676974,0.0,0.0
1773449502.7673373,base_link,0.9017127224034884,0.0,0.0
