t,x,y,z,qx,qy,qz,qw
1767222365.859941,0.24420288190055095,0.01788491593062969,0.44839125575202005,0.05206450934826864,0.07744473138850438,-0.005111327953299762,0.9956231590170643
1767222365.8697898,0.24562863112458141,0.019777244596914618,0.44850098847606296,0.051954130598921566,0.07728054559858362,-0.005097371531471294,0.9956417540397006
1767222365.8797824,0.24717577590873563,0.02183069577654901,0.4486200644038577,0.05183435130770791,0.07710237672404574,-0.005082226559894391,0.9956618876402278
1767222365.8901327,0.24884897845797882,0.02405145739091141,0.44874884236179685,0.051704809952043705,0.07690968700856204,-0.0050658473439331685,0.9956836093161623
1767222365.8990352,0.25045644053701893,0.026184964827467842,0.44887256060744324,0.05158035564130091,0.07672456415258458,-0.005050111409956337,0.9957044262934523
1767222365.9099438,0.25233140184179065,0.028673511175867365,0.44901686691880566,0.051435187488832475,0.07650862994491,-0.005031756523117488,0.9957286439870838
1767222365.923486,0.25408298226996767,0.030998299995441805,0.4491516772266245,0.05129956886376408,0.0763069004343245,-0.0050146091582948605,0.9957512063129126
1767222365.9299884,0.25621513337843527,0.03382820205353197,0.44931577813950585,0.051134479862951956,0.07606133443393125,-0.004993735733326415,0.9957785903376539
1767222365.9398277,0.2583401913230469,0.03664868969492606,0.44947933312735433,0.05096993555910335,0.07581657865744207,-0.0049729313083694176,0.9958057953346822
1767222365.9498277,0.2605031948574976,0.03951954070050875,0.4496458085957952,0.05080244849504256,0.07556744559444763,-0.00495175494398516,0.9958333959625882
1767222365.960009,0.2628843113015134,0.04267988252558498,0.44982907111437936,0.050618067009029134,0.07529318247671025,-0.004928442674899315,0.9958636746140399
1767222365.9700236,0.2652970612685247,0.04588221001081169,0.45001476830561904,0.050431230270393285,0.07501526722852518,-0.004904820142118359,0.9958942430969332
1767222365.9792962,0.26761144465714815,0.048953980247294845,0.45019289471763657,0.050252005384306034,0.07474867443172542,-0.004882160164097775,0.9959234589745802
1767222365.9893813,0.270186866228982,0.0523722139633004,0.4503911119215269,0.050052559634071514,0.07445200357576537,-0.004856943778126415,0.9959558476825094
1767222366.0002706,0.2730720025886224,0.05620151728499853,0.4506131663099443,0.049829121261589414,0.07411964425930642,-0.00482869417585903,0.995991978240769
1767222366.0091958,0.27555709504513237,0.0594998614920732,0.4508044313375909,0.049636657656795445,0.07383335918023984,-0.004804360945153895,0.996022969314954
1767222366.0197115,0.2786206605656349,0.06356598529405612,0.45104021851824133,0.049399384664560425,0.073480421192743,-0.004774362694383184,0.996061009153166
1767222366.029636,0.2813895134653317,0.06724095114815666,0.4512533231554642,0.049184929362078265,0.07316142398133217,-0.004747249499316798,0.9960952325882988
1767222366.0393162,0.28450015758110003,0.07136956011505387,0.45149273373805343,0.04894399260784166,0.07280303623414998,-0.0047167885649230315,0.9961335028030212
1767222366.0496948,0.28785231472550193,0.07581871775885836,0.4517507323598835,0.0486843389731335,0.07241680756810204,-0.004683961620724731,0.9961745337149689
1767222366.0602524,0.2912546474140884,0.08033447099956484,0.45201259274018474,0.04842078788772969,0.07202478153594036,-0.004650642267768463,0.9962159553379236
1767222366.0706723,0.2947592790336519,0.08498600071228712,0.4522823265530459,0.048149301095420566,0.07162095132666545,-0.004616319993396004,0.996258387027755
1767222366.0790815,0.29775101809598326,0.0889567926960904,0.452512585613617,0.04791753646250398,0.07127620689391728,-0.004587019807178532,0.9962944199772585
1767222366.0891938,0.30128347203206207,0.09364524963711975,0.45278446076980067,0.04764387284738811,0.07086913871198769,-0.00455242299184901,0.9963367412685313
1767222366.0990622,0.3049501454743333,0.09851184970098001,0.4530666661241608,0.047359798805395974,0.07044658526527477,-0.004516510459352326,0.9963804139048662
1767222366.110937,0.3090766356275818,0.10398874246481414,0.4533842612507232,0.0470400857882163,0.06997101968236948,-0.004476092922767758,0.996429250536233
1767222366.1194785,0.3126613253928988,0.10874652952043068,0.4536601567351233,0.046762337793153586,0.06955787608146771,-0.004440980924522094,0.996471406175814
1767222366.1290405,0.31645030443598066,0.11377545995106245,0.4539517753344752,0.046468748359420387,0.06912116871365445,-0.004403866704129301,0.9965156925096854
1767222366.1401784,0.3209212135501138,0.11970948350754153,0.45429587865066373,0.04612230276050109,0.06860583904503967,-0.004360071181458034,0.9965675901888167
1767222366.1493607,0.32467923154850625,0.12469732082627369,0.45458511433462234,0.045831084346389286,0.068172658513069,-0.004323257583778958,0.9966109119316489
1767222366.1590636,0.32882096933308236,0.1301944510409637,0.4549038829944349,0.04551011587303428,0.06769522546867245,-0.00428268368140698,0.9966583388608878
1767222366.16983,0.3331503763204553,0.13594066560109516,0.4552370956058869,0.04517458748158391,0.06719613488903645,-0.004240269773501057,0.9967075580192015
1767222366.1794612,0.3376246424279422,0.14187914473408716,0.4555814572929159,0.0448278151636584,0.06668031923359509,-0.0041964350940010935,0.9967580408231416
1767222366.1893172,0.34207429682419044,0.14778495792140062,0.45592392474071114,0.044482932971098885,0.06616731509511783,-0.004152839910619351,0.9968078596232142
1767222366.199378,0.34661847390718004,0.15381622654415836,0.45627366712278317,0.044130706805196956,0.06564338696926515,-0.004108316991252005,0.9968583390804024
1767222366.2091215,0.3512462520600573,0.15995845486334376,0.4566298438573887,0.04377198230972255,0.06510979273122752,-0.004062973263761983,0.996909334243597
1767222366.22067,0.35668385938632285,0.16717553066185264,0.4570483490574126,0.04335046013644641,0.06448278842652345,-0.004009692528504748,0.9969687206563331
1767222366.2308662,0.36136600397464286,0.1733899169472064,0.45740871010224393,0.042987481218111516,0.0639428658346846,-0.0039638123866119115,0.9970193952764164
1767222366.238915,0.36568659718302754,0.1791244334005764,0.4577412443615978,0.04265251491153017,0.0634446113430526,-0.003921473566480565,0.9970657783250567
1767222366.2495928,0.37089449605218405,0.18603662816464447,0.45814207006069024,0.04224873705653059,0.06284400129385583,-0.0038704378676654035,0.997121203980674
1767222366.2591233,0.37578698039418845,0.19253018833194574,0.4585186198950768,0.04186939348123698,0.062279736660225016,-0.003822491260365276,0.9971727918722403
1767222366.2692034,0.3809133869485166,0.19933422224918862,0.45891317354187283,0.04147189153146477,0.06168846187223858,-0.003772250287079883,0.9972263464284805
1767222366.2790663,0.38611572600563254,0.20623903774099328,0.459313571330285,0.041068480020388945,0.06108839675099997,-0.003721263164577849,0.9972801712309177
1767222366.2899065,0.3917931713328349,0.21377443903236426,0.45975053565111934,0.04062820199467525,0.060433493557548616,-0.00366561737450127,0.9973383103576701
1767222366.2997832,0.39705463262612006,0.22075772463688734,0.4601554837797435,0.04022016012581884,0.05982654088816946,-0.0036140466681450737,0.9973916293965099
1767222366.309305,0.4021514488473559,0.22752248472209027,0.4605477600079018,0.03982486624146996,0.059238550545494026,-0.00356408788334119,0.9974427659943339
1767222366.3191051,0.4075846918860052,0.23473376801065082,0.4609659293107283,0.03940345786136649,0.05861171550545415,-0.0035108294669666377,0.9974967209917507
1767222366.3299022,0.4135748979513312,0.24268428165170025,0.4614269652475169,0.03893882450114475,0.05792058432555938,-0.003452109174120905,0.9975555407088301
1767222366.3403022,0.419277046107126,0.2502524698244498,0.4618658308204279,0.038496509154374046,0.05726265066502045,-0.0033962103843123603,0.997610882747159
1767222366.3500726,0.4249715633617043,0.25781052986745645,0.46230410908137465,0.03805476135112654,0.05660556121210499,-0.003340384249784382,0.997665518803896
1767222366.3602908,0.4308218649545468,0.26557535500216856,0.46275437727681534,0.037600903613585146,0.055930458517150734,-0.003283028683565709,0.9977209918504233
1767222366.3705761,0.43649405379470924,0.2731037796100233,0.4631909370323643,0.0371608396105947,0.05527587367745939,-0.0032274172160375093,0.997774139555432
1767222366.3797863,0.44211789346101626,0.2805680326748494,0.46362377559595114,0.03672450362716023,0.054626834179052106,-0.003172277773880594,0.9978262155673656
1767222366.390484,0.44848103276728857,0.28901352274692815,0.4641135143226312,0.03623078039016612,0.053892432492607646,-0.0031098874419980414,0.9978843945424307
1767222366.4002686,0.4543590642695762,0.2968151524624685,0.46456591674928843,0.03577467176742955,0.053213981658940306,-0.0030522513879695013,0.997937437305705
1767222366.4102542,0.46010786000179504,0.30444525372946485,0.4650083725507928,0.03532856791407394,0.052550412684086396,-0.002995880542132336,0.9979886628186415
1767222366.421488,0.4664635705125438,0.3128808839170083,0.46549753952056394,0.034835341242321134,0.05181674962674287,-0.0029335562366770104,0.9980445469543723
1767222366.4293597,0.4717518165623203,0.3198997196461071,0.46590454913675067,0.034424932812884564,0.051206276754239936,-0.0028816977575109423,0.9980904453198327
1767222366.440611,0.47860363249595783,0.3289938068030873,0.46643189883778235,0.03389315145909282,0.050415264515435716,-0.0028145040034898046,0.9981491040691999
1767222366.4492261,0.48398905252728963,0.336141616904267,0.4668463874450304,0.033475157816530134,0.049793508817061,-0.002761688951546482,0.9981945668865911
1767222366.4603899,0.49066206936608914,0.3449983925853122,0.4673599758818774,0.03295720006306537,0.049023058858158136,-0.002696244215213893,0.9982501154171057
1767222366.4701636,0.49702990042090367,0.35345010979054436,0.46785007570877013,0.032462904028347304,0.0482878051485903,-0.0026337903622120776,0.9983023143733842
1767222366.4801404,0.5032647588322666,0.3617253387741497,0.46832994130222044,0.03197890495258093,0.047567867922940495,-0.002572638646332056,0.9983526576859758
1767222366.4895597,0.5089095658907636,0.3692174208545066,0.4687643936201915,0.031540689394020494,0.04691603260080266,-0.002517272490281568,0.9983975831980579
1767222366.5002265,0.5158373255959593,0.3784123045425477,0.46929758833013974,0.031002849348242392,0.046116008200368146,-0.002449320569040078,0.9984518706215508
1767222366.5112062,0.5220377385027493,0.38664181565751987,0.4697748028269006,0.030521452583773055,0.04539994185148086,-0.002388500984966841,0.9984996651346858
1767222366.5193818,0.5278820733553002,0.39439872142358867,0.4702246117924467,0.030067680553674526,0.0447249666443292,-0.0023311725133842026,0.9985440288632641
1767222366.5292819,0.5341281392085672,0.40268882550811147,0.4707053399661523,0.029582694745608644,0.04400356167762422,-0.0022699016495111657,0.9985907060837079
1767222366.5390542,0.5405581111976946,0.41122301939954364,0.47120022246722215,0.02908340572019535,0.04326088101199635,-0.0022068249507107124,0.9986379632321245
1767222366.549133,0.546975406897186,0.41974038865880603,0.4716941293382379,0.028585077608607855,0.0425196296830521,-0.002143870827851273,0.9986843236211288
1767222366.560317,0.554034273599519,0.4291092843854666,0.472237414692245,0.028036902474273307,0.04170423208181055,-0.002074620859690296,0.9987343916544568
1767222366.5699017,0.5602822039320879,0.43740186310407747,0.4727182863655151,0.027551679999849126,0.04098247507947177,-0.0020133247772333397,0.9987778973264698
1767222366.5792954,0.5661727407726034,0.44522009055617007,0.4731716512649591,0.027094193938936025,0.040301975338959406,-0.001955533541325447,0.9988182173579652
1767222366.5897417,0.5731771897123374,0.454516760192586,0.4737107483583481,0.026550172504097188,0.03949275626788631,-0.0018868121483259551,0.9988652814475447
1767222366.5997782,0.5789718876253713,0.4622077852259344,0.4741567370191067,0.026100090751472422,0.03882327026156037,-0.0018299583824991795,0.9989034939373664
1767222366.6098716,0.5857626453475839,0.47122083274295257,0.47467938737767906,0.025572621982640292,0.03803867289130995,-0.0017633304089730549,0.9989474415776167
1767222366.6200461,0.5922722231137442,0.4798606835699396,0.47518039673374984,0.025066972112450816,0.03728653061889347,-0.00169945976051272,0.9989887253513108
1767222366.6310825,0.5992572572541963,0.48913158487303854,0.47571799956799704,0.024524366772524717,0.03647941795565002,-0.0016309224690478625,0.9990321053854653
1767222366.6409624,0.6055662131193582,0.4975051598585629,0.47620356806860165,0.02403425986617031,0.03575039547585726,-0.0015690175339238958,0.9990704688654208
1767222366.6493933,0.6110994209868919,0.504849121677211,0.47662943115992684,0.023604401026639684,0.03511099057645182,-0.0015147234126079983,0.9991034762250015
1767222366.6598759,0.617854791750922,0.5138152017793062,0.4771493579628756,0.023079576803591,0.03433032690576772,-0.0014484357000266155,0.9991429646562665
1767222366.669009,0.62369497030616,0.5215665910909956,0.4775988470391885,0.022625837203639695,0.033655399937696236,-0.0013911273551965072,0.9991763859847396
1767222366.6798842,0.6304744621469132,0.5305646859430728,0.4781206303197078,0.022099100887221865,0.03287189207316077,-0.0013246005834865458,0.9992143483176021
1767222366.6900747,0.6368151872207394,0.538980426677838,0.4786086439360093,0.021606436840792657,0.03213906590773465,-0.0012623783286386712,0.9992490423961091
1767222366.7006805,0.6434440488940301,0.5477785973222831,0.4791188339725555,0.021091366923831657,0.03137291153761438,-0.0011973274981217415,0.9992844745460396
1767222366.711418,0.6497772207844777,0.5561843130784697,0.4796062662584425,0.02059925552621315,0.030640907424277733,-0.0011351773921049533,0.9993175255319091
1767222366.7191133,0.655078999744026,0.5632211103906208,0.480014317434413,0.020187274839937736,0.030028095856758138,-0.001083148097546307,0.9993445923118275
1767222366.729439,0.6613186364398231,0.5715026813623248,0.48049455078830694,0.01970240269307838,0.029306859958420823,-0.0010219143261974415,0.9993757446413924
1767222366.7393336,0.6674143669253256,0.5795932525127369,0.48096370840728475,0.01922869880413969,0.028602236580696307,-0.0009620920533943397,0.9994054450435436
1767222366.7493951,0.6735803065531791,0.5877770088954932,0.48143826966970354,0.01874952472083541,0.027889476417691583,-0.0009015800524039412,0.9994347500363441
1767222366.76131,0.680794788908961,0.597352445826582,0.48199353197538547,0.018188847525466914,0.027055482295121076,-0.0008307768970649683,0.9994680967955498
1767222366.770244,0.6862220440200116,0.6045557816256011,0.4824112404176372,0.017767053400471428,0.026428073468639724,-0.0007775130855162699,0.9994925133378891
1767222366.7794302,0.6916563652200168,0.6117684959060964,0.48282949270110326,0.01734469987920216,0.025799832553376492,-0.00072417947850153,0.9995163858533175
1767222366.7912767,0.6983725050058363,0.620682506609574,0.4833464000936022,0.016822710082507037,0.02502338502513453,-0.0006582652523868338,0.9995450931864374
1767222366.7992954,0.7035006337525246,0.6274888263102613,0.4837410862888547,0.016424133204761618,0.024430511307105544,-0.0006079358533360815,0.9995664201935733
1767222366.8101892,0.7098015092562387,0.6358516766190023,0.4842260328848088,0.01593439464724353,0.023702036737531153,-0.0005460962485439305,0.999591921885848
1767222366.8192408,0.7150164359234248,0.6427731990428356,0.4846273994780563,0.015529052625205608,0.02309910002670543,-0.0004949143082050471,0.9996124424801704
1767222366.83026,0.7213452855014924,0.6511731780007946,0.485114499097368,0.015037117361508695,0.022367357908428705,-0.00043279941205012534,0.9996366335249677
1767222366.840375,0.7270979347682821,0.6588083938796823,0.48555725148598494,0.014589959371679478,0.02170222093039822,-0.00037633937557806133,0.999657944028701
1767222366.8491695,0.7320669898031785,0.6654035826607079,0.4859396945802599,0.014203703185602969,0.021127673951039466,-0.0003275698175998149,0.9996758319105394
1767222366.8600538,0.7380963343894331,0.6734060429862521,0.4864037428115279,0.013735019055257975,0.0204305173459935,-0.0002683936743148657,0.999696889650121
1767222366.870301,0.7435298975536768,0.6806177511621833,0.4868219367528061,0.01331263894575097,0.019802236881352863,-0.00021506477618052897,0.9997152588635854
1767222366.8803744,0.7491146422812651,0.6880301153870948,0.48725176637621637,0.012878498686426203,0.019156463470843228,-0.00016025194454358086,0.9997335387476607
1767222366.8893523,0.7539296133378458,0.6944207958827449,0.4876223504041233,0.01250419187536268,0.018599690905374573,-0.000112994163746425,0.9997488104092974
1767222366.900141,0.759627271994744,0.7019830253586098,0.4880608704429564,0.012061259290434742,0.01794083911761446,-5.7072952457196905e-05,0.9997662972202365
1767222366.9105246,0.7648126733381765,0.7088653602341853,0.48845996462100694,0.011658142632716384,0.01734121258380044,-6.179396703961384e-06,0.9997816611725664
1767222366.9195457,0.7695916855402736,0.7152083142643397,0.48882778107731745,0.011286613522160455,0.016788571782414097,4.0725543905563736e-05,0.9997953563368881
1767222366.93092,0.774993049383663,0.7223772858237184,0.48924349679933377,0.010866695612891481,0.016163953782635725,9.373870434358032e-05,0.9998102983747833
1767222366.9398942,0.7797278916275552,0.7286616151836356,0.48960791371682433,0.010498589954436687,0.0156164052856178,0.0001402100636417017,0.999822928240143
1767222366.951483,0.7850889938719455,0.7357771494507807,0.4900205307067087,0.01008179078985722,0.014996426345109773,0.0001928279419071003,0.999836700420295
1767222366.9594665,0.7892214271817248,0.7412619302816618,0.49033858324804264,0.009760510680972027,0.014518529750201967,0.00023338666944657535,0.9998469334125095
1767222366.9702344,0.794355760233646,0.7480764846595618,0.4907337469573646,0.0093613323665708,0.013924761409313013,0.0002837786650507255,0.9998591830574264
1767222366.980413,0.7991563627911972,0.7544480945345537,0.49110322511439863,0.008988096191084628,0.013369581389049161,0.00033089506067385786,0.9998701710359001
1767222366.990216,0.8036669559193036,0.7604347887823223,0.49145038270891384,0.008637403916413962,0.012847934890275492,0.00037516497022637276,0.9998800853464517
1767222367.0005076,0.8076866916132691,0.7657699914647941,0.4917597614833833,0.00832487222217258,0.012383051356100346,0.00041461715902199787,0.9998885861098399
1767222367.0104263,0.8124380156061813,0.7720761962608789,0.49212544691793597,0.007955456660799078,0.01183355440934278,0.0004612494412505664,0.9998982272945679
1767222367.020015,0.8164880443100773,0.7774516054047068,0.492437157192534,0.007640564051844609,0.011365159070138164,0.0005009986402434138,0.9999060975607323
1767222367.0303748,0.8209006751322869,0.7833082789752486,0.4927767751226409,0.007297476089202272,0.01085482380640349,0.0005443064319061759,0.9999143080143617
1767222367.0399868,0.825005957408365,0.7887570235393543,0.49309273798590353,0.006978282394714822,0.010380030703771343,0.000584597563988788,0.9999216053179124
1767222367.0497766,0.8288757520021792,0.7938932165802367,0.49339057655043406,0.006677396222415959,0.009932469609200582,0.0006225773355760045,0.9999281828326723
1767222367.0603802,0.8331317619581008,0.7995420147754881,0.49371814016270577,0.006346478592792462,0.00944023742918553,0.0006643473745777937,0.9999350792765181
1767222367.0693521,0.8365198478941221,0.8040388589837884,0.4939789040423452,0.006083043067371909,0.009048383289777171,0.0006975991224531507,0.9999403165693191
1767222367.079811,0.8404540250458904,0.8092605039105788,0.49428169780751413,0.005777145334553564,0.008593367616970164,0.0007362101857404274,0.9999461168571692
1767222367.0900552,0.8442185944605861,0.8142570366104247,0.49457143772092993,0.0054844336342826415,0.008157965857008936,0.0007731564653824476,0.9999513842223708
1767222367.1000457,0.8477880929718372,0.8189946610420248,0.4948461640111532,0.005206888145374807,0.007745123479242954,0.0008081880805710915,0.9999561231416664
1767222367.1107159,0.8512997749190503,0.823655548316998,0.49511644045216063,0.004933836905221111,0.007338966190646434,0.000842652078872389,0.9999605426037843
1767222367.1191034,0.8542932020358871,0.8276285807747058,0.49534682943376973,0.0047010816896870975,0.006992748289585881,0.0008720297125368319,0.9999641197887087
1767222367.1295493,0.8576709830674137,0.8321117477767696,0.49560680019690445,0.004438439884510339,0.0066020747903458,0.0009051792300555726,0.9999679462406386
1767222367.1398363,0.8607478029363507,0.836195463440682,0.495843607497878,0.00419919867018269,0.006246209118843405,0.0009353749417320863,0.9999712379234615
1767222367.1504178,0.8641576889049379,0.8407212417882088,0.49610604921603024,0.003934058662583041,0.0058518196023390374,0.0009688391404487417,0.9999746700485839
1767222367.1608953,0.8672765956486648,0.8448608173455001,0.4963460957314037,0.0036915433302231585,0.005491083757378471,0.000999447512713718,0.999977610554325
1767222367.1702762,0.8699589501482892,0.8484209780155711,0.49655254302320756,0.0034829722184540847,0.005180839141063945,0.0010257714906493243,0.9999799876004585
1767222367.1802437,0.8727265793224023,0.8520943196773084,0.4967655534764467,0.0032677699144938407,0.00486073078254846,0.0010529321825480374,0.9999822929972783
1767222367.1900625,0.8753426665288613,0.855566526942685,0.49696690050905246,0.0030643505965426737,0.004558149338198697,0.0010786055418440747,0.999984334696466
1767222367.1999955,0.8779121420945725,0.8589768688095165,0.4971646600788526,0.0028645552652781744,0.004260958488690174,0.0011038213306478668,0.999986209971199
1767222367.209018,0.880148654096894,0.8619452840842022,0.49733679312317275,0.002690649960687546,0.004002278444075384,0.0011257694346895907,0.9999877373305217
1767222367.2199247,0.8827512236879209,0.8653995500659711,0.49753709977312294,0.002488280648975747,0.003701258859276052,0.0011513097216530226,0.999989391756918
1767222367.2301695,0.8850561022167018,0.8684587049571706,0.4977144946440359,0.0023090587752485577,0.003434670543290929,0.0011739284937789883,0.9999907465451309
1767222367.2413607,0.8874773644381567,0.8716723303500705,0.4979008469805508,0.002120786924760644,0.0031546206000268805,0.0011976892583726395,0.999992058053604
1767222367.2499197,0.8892660782157583,0.8740464044860295,0.49803851525491566,0.001981700447361962,0.0029477327407778546,0.0012152424972753963,0.9999929534345937
1767222367.2599244,0.8912760106926159,0.8767140916074031,0.49819320961638575,0.0018254123397258646,0.002715257861697913,0.001234966537702053,0.999993885031462
1767222367.2704906,0.8932037653718544,0.879272708073471,0.49834157916740773,0.0016755140688019573,0.0024922877142285545,0.001253884052493117,0.999994704449708
1767222367.279137,0.8948340565534013,0.8814365154845047,0.498467054453888,0.001548745857286284,0.0023037229853503614,0.001269882416354805,0.9999953408108647
1767222367.289889,0.8966591616475336,0.8838588900721239,0.49860752358427096,0.0014068292069725423,0.0020926253105487927,0.0012877924487561577,0.9999959916617684
1767222367.2998283,0.8982769085078732,0.8860060480063635,0.4987320333976413,0.0012810362560204316,0.0019055112587887432,0.001303667573468862,0.9999965142048771
1767222367.3103616,0.8998381521819279,0.8880782119673705,0.4988521944458546,0.0011596368243565762,0.0017249324634901178,0.0013189881631663508,0.9999969700547809
1767222367.3191366,0.9011415453914909,0.8898081433552516,0.4989525100448209,0.0010582873272447265,0.0015741774736047053,0.0013317784007909079,0.9999973141751848
1767222367.3301518,0.9026271226609545,0.8917798789210898,0.49906684743165364,0.000942771484743705,0.0014023503786105627,0.0013463563623140864,0.9999976659562552
1767222367.340115,0.9038748337520407,0.8934359060997189,0.49916287745890936,0.0008457516610215121,0.0012580356759161612,0.0013586000995559897,0.9999979281249526
1767222367.3503196,0.9050591103498976,0.8950077397133468,0.49925402525328494,0.000753664368293682,0.0011210579969007622,0.0013702213185578667,0.9999981488535773
1767222367.3602352,0.9061444296432372,0.8964482320357293,0.4993375568032288,0.0006692718056258717,0.0009955260476168988,0.0013808714438860907,0.9999983270962224
1767222367.370328,0.9071041050784481,0.8977219632822702,0.49941141817935847,0.0005946490805115016,0.0008845265015863594,0.0013902886126614864,0.999998465549301
1767222367.379441,0.9080483058952402,0.8989751558088594,0.4994840885521869,0.0005212296248928493,0.0007753167905902866,0.0013995539066498025,0.9999985842242245
1767222367.389182,0.9088971600736655,0.9001017993084707,0.49954942057533924,0.0004552241545341574,0.0006771352080479981,0.0014078835582976455,0.9999986760595231
1767222367.4010055,0.9098193263785052,0.9013257464825727,0.4996203950629596,0.0003835180495506614,0.0005704740657674475,0.0014169325860606042,0.9999987598858916
1767222367.4100914,0.9104729178099269,0.9021932270891699,0.49967069869768876,0.0003326958722800849,0.0004948772740840619,0.0014233461297467693,0.9999988092461709
1767222367.4208405,0.9111610503422272,0.9031065524447986,0.4997236607866727,0.0002791878337484118,0.0004152853270344549,0.0014300986045522408,0.9999988522034675
1767222367.4296343,0.9116661218038667,0.9037769096080881,0.499762533588697,0.0002399143172216004,0.00035686689620366397,0.0014350547378164675,0.9999988778508985
1767222367.4401078,0.9122275640282637,0.9045220849852035,0.49980574496390756,0.00019625750257800425,0.0002919284126632739,0.0014405640141447445,0.9999989005164608
1767222367.4514246,0.9127399527258367,0.9052021539653268,0.49984518093666197,0.00015641500762666812,0.00023266363982706013,0.0014455919341278501,0.9999989158313862
1767222367.4591386,0.9130523710169283,0.9056168118014594,0.49986922619619606,0.00013212187927951873,0.0001965281835828343,0.0014486575995381202,0.9999989226542452
1767222367.4701347,0.9134338030984871,0.9061230683366263,0.49989858309896784,0.0001024623526690952,0.00015241033631590653,0.0014524004724839879,0.9999989284011412
1767222367.4800856,0.9137315558971867,0.9065182613670337,0.4999214996295484,7.93095882266296e-05,0.00011797114452108961,0.0014553222241021862,0.9999989309134425
