t,x,y,z,qx,qy,qz,qw
1771883268.863043,2.27978253364563,0.7109054327011108,1.4482300281524658,-0.047061365097761154,0.054735321551561356,0.018206803128123283,0.9972251057624817
1771883268.87307,2.279853582382202,0.7137483954429626,1.4488475322723389,-0.028251752257347107,0.040460553020238876,0.07499495893716812,0.9959621429443359
1771883268.883078,2.2793991565704346,0.7130196690559387,1.4488043785095215,-0.028128918260335922,0.044694170355796814,0.05723185837268829,0.9969632625579834
1771883268.8930779,2.2789275646209717,0.7115529179573059,1.4483237266540527,-0.04420492798089981,0.054486602544784546,0.02425909787416458,0.9972405433654785
1771883268.9030712,2.278656244277954,0.7117326259613037,1.448349118232727,-0.04187125712633133,0.05403275787830353,0.02575608715415001,0.9973284602165222
1771883268.9130893,2.2786295413970947,0.7133135795593262,1.4485664367675781,-0.021368995308876038,0.04766827076673508,0.04060785472393036,0.9978086352348328
1771883268.923072,2.277813673019409,0.7124744057655334,1.4481565952301025,-0.03821726143360138,0.056265685707330704,0.023979075253009796,0.9973959922790527
1771883268.9330895,2.277447462081909,0.7125636339187622,1.4481985569000244,-0.040216587483882904,0.055995043367147446,0.02131778374314308,0.9973930716514587
1771883268.9430807,2.277181386947632,0.7134088277816772,1.4483351707458496,-0.031138252466917038,0.052452947944402695,0.03255968540906906,0.9976066946983337
1771883268.9530659,2.2766363620758057,0.7135112881660461,1.4484500885009766,-0.03474780172109604,0.053857699036598206,0.03576493263244629,0.997302770614624
1771883268.9630568,2.2761664390563965,0.7137441039085388,1.4485259056091309,-0.032589443027973175,0.05322394520044327,0.038637012243270874,0.9973025321960449
1771883268.973073,2.275656223297119,0.7141259908676147,1.44858980178833,-0.030381470918655396,0.05221971124410629,0.036660999059677124,0.997499942779541
1771883268.9930625,2.2739508152008057,0.7148745656013489,1.448289394378662,-0.03421361744403839,0.05707472562789917,0.031076643615961075,0.9972994923591614
1771883269.0030708,2.2733209133148193,0.7162685394287109,1.4484617710113525,-0.013150326907634735,0.05191287398338318,0.045810047537088394,0.9975136518478394
1771883269.0130107,2.272462844848633,0.7167795896530151,1.4485832452774048,-0.01861930638551712,0.05438363552093506,0.056602731347084045,0.9967406988143921
1771883269.023056,2.2716305255889893,0.7172752618789673,1.4486452341079712,-0.015186275355517864,0.05330084636807442,0.056269388645887375,0.9968762397766113
1771883269.0330868,2.27070951461792,0.717231273651123,1.4493328332901,-0.02182687260210514,0.04839736595749855,0.05118309706449509,0.9972771406173706
1771883269.0430818,2.269625186920166,0.717752993106842,1.4492155313491821,-0.02313869819045067,0.05030188709497452,0.05017248913645744,0.9972047209739685
1771883269.0530546,2.2688746452331543,0.7183274030685425,1.4494497776031494,-0.016497598960995674,0.045382361859083176,0.04841510206460953,0.9976593852043152
1771883269.063055,2.2676491737365723,0.7187827229499817,1.4495924711227417,-0.020053308457136154,0.04749055206775665,0.05278388783335686,0.9972745180130005
1771883269.0730717,2.2665464878082275,0.7194730043411255,1.4496424198150635,-0.0180150605738163,0.04711650311946869,0.053843580186367035,0.9972745180130005
1771883269.0830743,2.2644011974334717,0.7180811166763306,1.4494526386260986,0.6911588907241821,-0.01504016574472189,-0.7206395268440247,0.05245879292488098
1771883269.0930786,2.263669490814209,0.7195682525634766,1.4490771293640137,0.6905180215835571,0.03076036088168621,-0.7208817601203918,0.05067745968699455
1771883269.1030757,2.262657880783081,0.7202779054641724,1.4496830701828003,0.026105644181370735,-0.05170627683401108,-0.04905384033918381,-0.9971152544021606
1771883269.1130536,2.261521100997925,0.7218414545059204,1.449939489364624,0.013764780946075916,-0.04750168323516846,-0.058002594858407974,-0.997090756893158
1771883269.1230896,2.2598955631256104,0.721343994140625,1.4498690366744995,0.031233686953783035,-0.05199207738041878,-0.0444192998111248,-0.9971701502799988
1771883269.1330547,2.2581593990325928,0.7221116423606873,1.4495512247085571,0.025798115879297256,-0.059419311583042145,-0.05502670258283615,-0.9963814616203308
1771883269.1430535,2.2567837238311768,0.721962571144104,1.4494134187698364,0.02573048509657383,-0.0617324560880661,-0.0291364137083292,-0.9973354935646057
1771883269.1530616,2.255345344543457,0.722271203994751,1.4504692554473877,0.04179803282022476,-0.05687173455953598,-0.04060029610991478,-0.9966796040534973
1771883269.163074,2.25433611869812,0.7242348194122314,1.450829267501831,0.020332293584942818,-0.04911648854613304,-0.06367092579603195,-0.9965541958808899
1771883269.1730561,2.252603054046631,0.7249230742454529,1.4506694078445435,0.016890112310647964,-0.05148392543196678,-0.05809847638010979,-0.9968394041061401
1771883269.1830745,2.2507128715515137,0.7242448925971985,1.45059072971344,0.034351982176303864,-0.054606158286333084,-0.032371118664741516,-0.9973917007446289
1771883269.1930878,2.2494778633117676,0.7257484197616577,1.4508761167526245,0.027916522696614265,-0.05133865401148796,-0.05541396141052246,-0.9967519640922546
1771883269.2030509,2.247863292694092,0.7265510559082031,1.4509451389312744,0.020131302997469902,-0.05155250057578087,-0.06359515339136124,-0.996440052986145
1771883269.2130828,2.2463040351867676,0.7274122834205627,1.4516451358795166,0.02504131942987442,-0.04218253865838051,-0.07199440151453018,-0.9961979985237122
1771883269.223075,2.2433583736419678,0.7232579588890076,1.450789451599121,0.025896932929754257,-0.06594409793615341,0.040606819093227386,-0.9966604113578796
1771883269.233073,2.242337226867676,0.727059006690979,1.4511815309524536,0.0378752276301384,-0.05580132454633713,-0.04275855794548988,-0.9968066215515137
1771883269.2430587,2.240579605102539,0.7274971008300781,1.4506880044937134,0.028061149641871452,-0.06435340642929077,-0.04006773233413696,-0.9967275261878967
1771883269.2530584,2.238736391067505,0.7285574674606323,1.4511895179748535,-0.6896514892578125,-0.040852468460798264,0.7207216024398804,-0.057204052805900574
1771883269.2630627,2.237229824066162,0.7299244403839111,1.452295184135437,-0.02372630685567856,0.041602544486522675,0.06697753816843033,0.9966044425964355
1771883269.2730436,2.2349390983581543,0.7284128069877625,1.4518649578094482,-0.04625634104013443,0.055632829666137695,0.034441638737916946,0.9967843890190125
1771883269.2830718,2.2337005138397217,0.729932963848114,1.4525179862976074,-0.024195853620767593,0.04324248433113098,0.05821129307150841,0.9970738291740417
1771883269.293065,2.231750249862671,0.7306775450706482,1.4524708986282349,-0.030207347124814987,0.04475276544690132,0.06794179230928421,0.9962272047996521
1771883269.303087,2.2295594215393066,0.7286189794540405,1.452374815940857,-0.04801822081208229,0.055395882576704025,0.02733353152871132,0.9969345927238464
1771883269.3130739,2.2278099060058594,0.7301725745201111,1.452416181564331,-0.023035043850541115,0.05218447372317314,0.0483253113925457,0.9972015023231506
1771883269.323072,2.225649833679199,0.7293828129768372,1.4524379968643188,-0.04704909771680832,0.05475981906056404,0.026489028707146645,0.997038722038269
1771883269.3330436,2.223451852798462,0.7299143671989441,1.4524788856506348,-0.043024975806474686,0.054295316338539124,0.02808496356010437,0.9972021579742432
1771883269.3430908,2.221550226211548,0.7313992977142334,1.4527696371078491,-0.016687799245119095,0.04835633933544159,0.04735586792230606,0.9975674152374268
1771883269.3530793,2.2191903591156006,0.7316367626190186,1.4529327154159546,-0.023798776790499687,0.049030154943466187,0.04243568331003189,0.9976116418838501
