t,q6,dq6,tau6
0.046814165000000005,0.09368410290112376,0.07749261878854824,0.5
0.061583577,0.09549407397726604,0.13404128655316452,0.5
0.062087937,0.09549407397726604,0.13404128655316452,0.5
0.077882456,0.0978625504140465,0.15812683023068624,0.5
0.078558158,0.0978625504140465,0.15812683023068624,0.5
0.09385017200000001,0.10040685261250934,0.16441001553786586,0.5
0.09474874000000001,0.10040685261250934,0.16441001553786586,0.5
0.110226113,0.10284772789233548,0.14974924982111346,0.5
0.111027394,0.10284772789233548,0.14974924982111346,0.5
0.126263979,0.1050920920267519,0.1371828792067543,0.5
0.127138674,0.1050920920267519,0.1371828792067543,0.5
0.141790956,0.10717097309134958,0.12566370614359174,0.5
0.14238735600000002,0.10717097309134958,0.12566370614359174,0.5
0.157967073,0.10914642723731058,0.12042771838760875,0.5
0.15884372000000002,0.10914642723731058,0.12042771838760875,0.5
0.17395175100000002,0.11111153869140789,0.12461650859239512,0.5
0.174649823,0.11111153869140789,0.12461650859239512,0.5
0.18974095700000002,0.11296288053500485,0.11100294042683936,0.5
0.190483961,0.11296288053500485,0.11100294042683936,0.5
0.20598712800000002,0.11483490776232913,0.11309733552923257,0.5
0.206994697,0.11483490776232913,0.11309733552923257,0.5
0.22187621400000002,0.11669659229778975,0.11623892818282236,0.5
0.22279884800000002,0.11669659229778975,0.11623892818282236,0.5
0.23789615800000002,0.11852724875765937,0.11519173063162576,0.5
0.239077789,0.11852724875765937,0.11519173063162576,0.5
0.25392906400000004,0.12028550637448326,0.10995574287564276,0.5
0.25484148900000003,0.12028550637448326,0.10995574287564276,0.5
0.269878122,0.12199205053198885,0.10681415022205297,0.5
0.27074974500000004,0.12199205053198885,0.10681415022205297,0.5
0.285910932,0.12367790930576705,0.10576695267085637,0.5
0.286790299,0.12367790930576705,0.10576695267085637,0.5
0.301778512,0.12538445346327265,0.10786134777324956,0.5
0.302649014,0.12538445346327265,0.10786134777324956,0.5
0.317777751,0.1271944245394149,0.11623892818282236,0.5
0.31865401400000004,0.1271944245394149,0.11623892818282236,0.5
0.333744443,0.12908713715046652,0.12042771838760875,0.5
0.33463552300000005,0.12908713715046652,0.12042771838760875,0.5
0.349782661,0.13111430475574587,0.1308996938995747,0.5
0.35066439600000004,0.13111430475574587,0.1308996938995747,0.5
0.36575300200000005,0.13326558466338925,0.1329940890019679,0.5
0.366633105,0.13326558466338925,0.1329940890019679,0.5
0.381771442,0.13550994879780567,0.1413716694115407,0.5
0.38263586400000005,0.13550994879780567,0.1413716694115407,0.5
0.39773583,0.13790945331017712,0.15079644737231007,0.5
0.398601596,0.13790945331017712,0.15079644737231007,-0.5
0.413877417,0.1404123847411853,0.15707963267948966,-0.5
0.414862648,0.1404123847411853,0.15707963267948966,-0.5
0.43019495300000005,0.14188104698582646,0.03665191429188092,-0.5
0.431263871,0.14188104698582646,0.03665191429188092,-0.5
0.44640201700000004,0.14138459777637027,-0.061784655520599266,-0.5
0.44689184800000004,0.14138459777637027,-0.061784655520599266,-0.5
0.462475758,0.14000901975850216,-0.0973893722612836,-0.5
0.46295051600000003,0.14000901975850216,-0.0973893722612836,-0.5
0.47779212600000004,0.13813699253117787,-0.12880529879718153,-0.5
0.47870250300000006,0.13813699253117787,-0.12880529879718153,-0.5
0.49375030500000006,0.13596502723980716,-0.1371828792067543,-0.5
0.49464400900000005,0.13596502723980716,-0.1371828792067543,-0.5
0.509736807,0.13363792157048138,-0.14974924982111346,-0.5
0.510648304,0.13363792157048138,-0.14974924982111346,-0.5
0.525774545,0.13129013051742827,-0.15393804002589986,-0.5
0.526663608,0.13129013051742827,-0.15393804002589986,0.5
0.541799706,0.12885959792946577,-0.15289084247470325,0.5
0.542693218,0.12885959792946577,-0.15289084247470325,0.5
0.5577911680000001,0.12751504798718868,-0.030368728984701332,0.5
0.558670823,0.12751504798718868,-0.030368728984701332,0.5
0.573842379,0.12804252527223586,0.061784655520599266,0.5
0.574742932,0.12804252527223586,0.061784655520599266,0.5
0.589733193,0.12957324366805903,0.10890854532444617,0.5
0.5905973910000001,0.12957324366805903,0.10890854532444617,0.5
0.6057411690000001,0.13163143934892937,0.1403244718603441,0.5
0.6066052700000001,0.13163143934892937,0.1403244718603441,0.5
0.621758841,0.13389648886707314,0.1445132620651305,0.5
0.6226271670000001,0.13389648886707314,0.1445132620651305,0.5
0.6377451510000001,0.13626496530385357,0.1445132620651305,0.5
0.6388119250000001,0.13626496530385357,0.1445132620651305,0.5
0.654069984,0.1386851551999524,0.14974924982111346,0.5
0.6551555440000001,0.1386851551999524,0.14974924982111346,0.5
0.670251766,0.14114671586350588,0.15393804002589986,0.5
0.6707246680000001,0.14114671586350588,0.15393804002589986,0.5
0.6861204660000001,0.14371170344569603,0.16022122533307945,0.5
0.687246189,0.14371170344569603,0.16022122533307945,0.5
0.7020045920000001,0.14641114602211394,0.17069320084504544,0.5
0.703037699,0.14641114602211394,0.17069320084504544,0.5
0.718040698,0.14927607166835055,0.1864011641129944,0.5
0.7190517550000001,0.14927607166835055,0.1864011641129944,0.5
0.734021439,0.1523788792274516,0.20210912738094333,0.5
0.735083989,0.1523788792274516,0.20210912738094333,0.5
0.7504387600000001,0.15562648447264402,0.20734511513692636,0.5
0.750955761,0.15562648447264402,0.20734511513692636,0.5
0.7662500800000001,0.1589568312527458,0.21048670779051618,0.5
0.766720709,0.1589568312527458,0.21048670779051618,0.5
0.7820953540000001,0.16231820610843856,0.21362830044410594,0.5
0.783005539,0.16231820610843856,0.21362830044410594,0.5
0.797969495,0.16578300788276804,0.2209586833024821,0.5
0.7988683830000001,0.16578300788276804,0.2209586833024821,0.5
0.813805297,0.16937192195946157,0.2272418686096617,0.5
0.8147043770000001,0.16937192195946157,0.2272418686096617,0.5
0.8297735570000001,0.17317803256529218,0.24504422698000383,0.5
0.8306572120000001,0.17317803256529218,0.24504422698000383,0.5
0.8463231760000001,0.17717031162466884,0.25342180738957665,0.5
0.8467944780000001,0.17717031162466884,0.25342180738957665,-0.5
0.862294157,0.18128670298640953,0.25970499269675623,-0.5
0.862792341,0.18128670298640953,0.25970499269675623,-0.5
0.8782855230000001,0.18429642631873752,0.1308996938995747,-0.5
0.878746168,0.18429642631873752,0.1308996938995747,-0.5
0.8942317980000001,0.18488595975496672,-0.00942477796076938,-0.5
0.895351856,0.18488595975496672,-0.00942477796076938,-0.5
0.9098528950000001,0.18387237595232706,-0.08482300164692443,-0.5
0.9107828570000001,0.18387237595232706,-0.08482300164692443,0.5
0.925913418,0.18200034872500276,-0.1361356816555577,0.5
0.9268772080000001,0.18200034872500276,-0.1361356816555577,0.5
0.9418867670000001,0.18075922570136235,-0.027227136331111543,0.5
0.9428333710000001,0.18075922570136235,-0.027227136331111543,0.5
0.9580697970000001,0.1812556749108185,0.061784655520599266,0.5
0.95917235,0.1812556749108185,0.061784655520599266,0.5
0.9738127590000001,0.18277605061477803,0.10995574287564276,0.5
0.974752963,0.18277605061477803,0.10995574287564276,0.5
0.9897816920000001,0.18494801590614873,0.1413716694115407,0.5
0.990707718,0.18494801590614873,0.1413716694115407,0.5
1.005784547,0.1872544361917472,0.14765485471872028,0.5
1.006680427,0.1872544361917472,0.14765485471872028,0.5
1.021812044,0.1896022272448003,0.14974924982111346,0.5
1.022692691,0.1896022272448003,0.14974924982111346,0.5
1.038336573,0.19199138906530808,0.15079644737231007,0.5
1.039456184,0.19199138906530808,0.15079644737231007,-0.5
1.0541380040000001,0.19449432049631624,0.16022122533307945,-0.5
1.055063423,0.19449432049631624,0.16022122533307945,-0.5
1.070009009,0.19594229735723004,0.03665191429188092,-0.5
1.0709185540000001,0.19594229735723004,0.03665191429188092,-0.5
