t,q6,dq6,tau6
0.0,0.07797355396020889,0.0,-0.15
-110.32153725624084,0.07791149780902687,0.0,-0.15
-110.32153725624084,0.07791149780902687,0.0,-0.15
-110.30552887916565,0.07791149780902687,0.0,-0.15
-110.30552887916565,0.07791149780902687,0.0,-0.15
-110.2895119190216,0.07791149780902687,0.0,-0.15
-110.2895119190216,0.07791149780902687,0.0,-0.15
-110.27353739738464,0.07791149780902687,0.0,-0.15
-110.27353739738464,0.07791149780902687,0.0,-0.15
-110.2574987411499,0.07791149780902687,0.0,-0.15
-110.2574987411499,0.07791149780902687,0.0,-0.15
-110.24148058891296,0.07791149780902687,0.0,-0.15
-110.24148058891296,0.07791149780902687,0.0,-0.15
-110.22550630569458,0.07791149780902687,0.0,-0.15
0.01596236228942871,0.07797355396020889,0.0,-0.15
-110.20950317382812,0.07791149780902687,0.0,-0.15
-110.20950317382812,0.07791149780902687,0.0,-0.15
0.03199148178100586,0.07797355396020889,0.0,-0.15
-110.19351553916931,0.07791149780902687,0.0,-0.15
-110.19351553916931,0.07791149780902687,0.0,-0.15
0.047998905181884766,0.07797355396020889,0.0,-0.15
0.047998905181884766,0.07797355396020889,0.0,-0.15
-110.17752575874329,0.07791149780902687,0.0,-0.15
0.06398510932922363,0.07797355396020889,0.0,-0.15
-110.1615309715271,0.07791149780902687,0.0,-0.15
-110.1615309715271,0.07791149780902687,0.0,-0.15
0.07998323440551758,0.07797355396020889,0.0,-0.15
-110.14552998542786,0.07791149780902687,0.0,-0.15
-110.14552998542786,0.07791149780902687,0.0,-0.15
0.09599542617797852,0.07797355396020889,0.0,-0.15
0.09599542617797852,0.07797355396020889,0.0,0.15
-110.12949705123901,0.07791149780902687,0.0,0.15
0.11199688911437988,0.07797355396020889,0.0,0.15
-110.11351466178894,0.07791149780902687,0.0,0.15
-110.11351466178894,0.07791149780902687,0.0,0.15
0.12800002098083496,0.07797355396020889,0.0,0.15
-110.09750437736511,0.07797355396020889,0.007330382858376185,0.15
-110.09750437736511,0.07797355396020889,0.007330382858376185,0.15
0.14398932456970215,0.07797355396020889,0.0,0.15
-110.08150577545166,0.07823212125680064,0.015707963267948967,0.15
-110.08150577545166,0.07823212125680064,0.015707963267948967,0.15
0.15998625755310059,0.07797355396020889,0.0,0.15
-110.06552338600159,0.0785217166289834,0.01466076571675237,0.15
-110.06552338600159,0.0785217166289834,0.01466076571675237,0.15
0.17598485946655273,0.07797355396020889,0.0,0.15
-110.04951786994934,0.07864582893134744,0.003141592653589793,0.15
-110.04951786994934,0.07864582893134744,0.003141592653589793,0.15
0.1919870376586914,0.07797355396020889,0.0,0.15
-110.03350448608398,0.07864582893134744,0.0,0.15
-110.03350448608398,0.07864582893134744,0.0,0.15
