t,q6,dq6,tau6
0.037464742,0.07770464397175346,0.0460766922526503,0.25
0.049561333000000006,0.0775908743612531,0.0,0.25
0.052193538000000005,0.07855274470457442,0.053407075111026485,0.25
0.05268148,0.07855274470457442,0.053407075111026485,-0.25
0.065417128,0.0775908743612531,0.0,-0.25
0.068315657,0.0775908743612531,0.0,-0.25
0.06892543300000001,0.07933878928621335,0.04293509959906051,-0.25
0.08146317700000001,0.0775908743612531,0.0,-0.25
0.08425808300000001,0.0793905027455317,-0.019896753472735354,-0.25
0.084762154,0.0793905027455317,-0.019896753472735354,-0.25
0.09815090900000001,0.0775908743612531,0.0,-0.25
0.10058921100000001,0.07875959854184782,-0.048171087355043496,-0.25
0.10156794300000001,0.07875959854184782,-0.048171087355043496,-0.25
0.11384938000000001,0.0775908743612531,0.0,-0.25
0.11694936500000001,0.07796321126834521,-0.0492182849062401,-0.25
0.11746137300000001,0.07796321126834521,-0.0492182849062401,-0.25
0.12981151900000001,0.0775908743612531,0.0,-0.25
0.13278483900000002,0.07722888014602464,-0.041887902047863905,-0.25
0.13380539800000002,0.07722888014602464,-0.041887902047863905,-0.25
0.14559722900000002,0.0775908743612531,0.0,-0.25
0.148594742,0.07670140286097746,-0.024085543677521748,-0.25
0.14964932,0.07670140286097746,-0.024085543677521748,-0.25
0.16214479,0.0775908743612531,0.0,-0.25
0.16455672100000002,0.0764842063318404,-0.006283185307179586,-0.25
0.165000948,0.0764842063318404,-0.006283185307179586,-0.25
0.17763604400000002,0.0775908743612531,0.0,-0.25
0.18048740200000002,0.07647386363997671,0.0,-0.25
0.181491288,0.07647386363997671,0.0,-0.25
0.19367002900000002,0.0775908743612531,0.0,-0.25
0.196445157,0.07647386363997671,0.0,-0.25
0.19742821000000002,0.07647386363997671,0.0,-0.25
0.20962445600000001,0.0775908743612531,0.0,-0.25
0.21259745500000002,0.07647386363997671,0.0,-0.25
0.213571899,0.07647386363997671,0.0,-0.25
0.22570874800000001,0.0775908743612531,0.0,-0.25
0.228494245,0.07647386363997671,0.0,-0.25
0.229502068,0.07647386363997671,0.0,-0.25
0.241601474,0.0775908743612531,0.0,-0.25
0.244429695,0.0775908743612531,0.0,-0.25
0.245438221,0.07647386363997671,0.0,-0.25
0.257624002,0.0775908743612531,0.0,-0.25
0.26082700400000003,0.07647386363997671,0.0,-0.25
0.261814089,0.07647386363997671,0.0,-0.25
0.273938681,0.0775908743612531,0.0,-0.25
0.27654976400000003,0.07647386363997671,0.0,-0.25
0.27757714,0.07647386363997671,0.0,-0.25
0.28954197600000003,0.0775908743612531,0.0,-0.25
0.292376789,0.07647386363997671,0.0,-0.25
0.29331795,0.07647386363997671,0.0,-0.25
0.305518773,0.0775908743612531,0.0,-0.25
0.308417846,0.07647386363997671,0.0,-0.25
0.309367296,0.07647386363997671,0.0,-0.25
0.321542325,0.0775908743612531,0.0,-0.25
0.324660168,0.0775908743612531,0.0,-0.25
0.325603953,0.07647386363997671,0.0,-0.25
0.337501168,0.0775908743612531,0.0,-0.25
0.340451958,0.07647386363997671,0.0,-0.25
0.341377598,0.07647386363997671,0.0,-0.25
0.35346429900000004,0.0775908743612531,0.0,-0.25
0.356391087,0.07647386363997671,0.0,-0.25
0.35734332100000005,0.07647386363997671,0.0,-0.25
0.36997348900000004,0.0775908743612531,0.0,-0.25
0.372421712,0.07647386363997671,0.0,-0.25
0.373359033,0.07647386363997671,0.0,0.25
0.38548628100000004,0.0775908743612531,0.0,0.25
0.38833904700000005,0.0775908743612531,0.0,0.25
0.389337333,0.07647386363997671,0.0,0.25
0.401808096,0.0775908743612531,0.0,0.25
0.40440039400000005,0.07671174555284115,0.030368728984701332,0.25
0.40537103,0.07671174555284115,0.030368728984701332,0.25
0.41748519,0.0775908743612531,0.0,0.25
0.42035174900000005,0.07741504859957071,0.05131268000863329,0.25
0.42128558200000005,0.07741504859957071,0.05131268000863329,0.25
0.43347424300000004,0.0775908743612531,0.0,0.25
0.43650811100000003,0.07835623355916468,0.05864306286700948,0.25
0.436948594,0.07835623355916468,0.05864306286700948,-0.25
0.44948189000000005,0.0775908743612531,0.0,-0.25
0.45236477,0.07922501967571297,0.048171087355043496,-0.25
0.453283498,0.07922501967571297,0.048171087355043496,-0.25
0.46568139100000006,0.0775908743612531,0.0,-0.25
0.46859189,0.07933878928621335,-0.016755160819145565,-0.25
0.46966000500000005,0.07933878928621335,-0.016755160819145565,-0.25
0.481803511,0.0775908743612531,0.0,-0.25
0.48477676700000005,0.07871822777439313,-0.048171087355043496,-0.25
0.485781069,0.07871822777439313,-0.048171087355043496,-0.25
0.497533376,0.0775908743612531,0.0,-0.25
0.500459716,0.0779011551171632,-0.050265482457436686,-0.25
0.501431536,0.0779011551171632,-0.050265482457436686,-0.25
0.513497084,0.0775908743612531,0.0,-0.25
0.516379068,0.07712545322738794,-0.0450294947014537,-0.25
0.5173329990000001,0.07712545322738794,-0.0450294947014537,-0.25
0.5295253400000001,0.0775908743612531,0.0,-0.25
0.532389883,0.07655660517488609,-0.027227136331111543,-0.25
0.533328996,0.07655660517488609,-0.027227136331111543,-0.25
0.545518042,0.0775908743612531,0.0,-0.25
0.5485119390000001,0.07627735249456699,-0.00942477796076938,-0.25
0.5494551160000001,0.07627735249456699,-0.00942477796076938,-0.25
0.561524408,0.0775908743612531,0.0,-0.25
0.564443836,0.0775908743612531,0.0,0.25
0.565414247,0.07625666711083966,0.0,0.25
0.5775973080000001,0.0775908743612531,0.0,0.25
0.580416504,0.07625666711083966,0.0,0.25
0.581370402,0.07625666711083966,0.0,0.25
0.593527957,0.0775908743612531,0.0,0.25
0.596411574,0.07647386363997671,0.028274333882308142,0.25
