t,x,y,z,qx,qy,qz,qw
7.376562270000001,-4.5,0.0,0.0,0.0,0.0,0.0
7.383717927,-4.499232888221741,0.0,0.0,0.0,0.0,0.0
7.392178024000001,-4.499232888221741,0.0,0.0,0.0,0.0,0.0
7.403613762000001,-4.5001861453056335,0.0,0.0,0.0,0.0,0.0
7.413847685,-4.500082433223724,0.0,0.0,0.0,0.0,0.0
7.442439654,-4.500082433223724,0.0,0.0,0.0,0.0,0.0
7.492018167,-4.500082433223724,0.0,0.0,0.0,0.0,0.0
7.544778148000001,-4.500082433223724,0.0,0.0,0.0,0.0,0.0
7.592433969000001,-4.500082433223724,0.0,0.0,0.0,0.0,0.0
7.642128579,-4.500082433223724,0.0,0.0,0.0,0.0,0.0
7.6539727410000005,-4.39230090379715,0.0,0.0,0.0,0.0,0.0
7.674138437000001,-4.382521033287048,0.0,0.0,0.0,0.0,0.0
7.68375478,-4.378367900848389,0.0,0.0,0.0,0.0,0.0
7.69224403,-4.378367900848389,0.0,0.0,0.0,0.0,0.0
7.742245174000001,-4.378367900848389,0.0,0.0,0.0,0.0,0.0
7.764290073000001,-4.353160858154297,0.0,0.0,0.0,0.0,0.0
7.792744023000001,-4.353160858154297,0.0,0.0,0.0,0.0,0.0
7.824157742000001,-4.326714724302292,0.0,0.0,0.0,0.0,0.0
7.833697507,-4.324847102165222,0.0,0.0,0.0,0.0,0.0
7.841841662,-4.324847102165222,0.0,0.0,0.0,0.0,0.0
7.853948581000001,-4.3158926367759705,0.0,0.0,0.0,0.0,0.0
7.891901624000001,-4.3158926367759705,0.0,0.0,0.0,0.0,0.0
7.9244407390000005,-4.271240741014481,0.0,0.0,0.0,0.0,0.0
7.942079283000001,-4.271240741014481,0.0,0.0,0.0,0.0,0.0
7.992404625000001,-4.271240741014481,0.0,0.0,0.0,0.0,0.0
8.02383908,-4.215581953525543,0.0,0.0,0.0,0.0,0.0
8.033903048,-4.207313686609268,0.0,0.0,0.0,0.0,0.0
8.041879872,-4.207313686609268,0.0,0.0,0.0,0.0,0.0
8.043585376000001,-4.198603302240372,0.0,0.0,0.0,0.0,0.0
8.063721888,-4.185762852430344,0.0,0.0,0.0,0.0,0.0
8.073767039,-4.183433890342712,0.0,0.0,0.0,0.0,0.0
8.091822647,-4.183433890342712,0.0,0.0,0.0,0.0,0.0
8.094051393,-4.182886004447937,0.0,0.0,0.0,0.0,0.0
8.114102239000001,-4.178600192070007,0.0,0.0,0.0,0.0,0.0
8.142718176,-4.178600192070007,0.0,0.0,0.0,0.0,0.0
8.192748281,-4.178600192070007,0.0,0.0,0.0,0.0,0.0
