t,vx,vy,vz,wx,wy,wz
6.56594906,0.0,0.0,0.0,0.0,0.0,0.0
6.584648329,0.0,0.0,0.0,0.0,0.0,0.0
6.604821002,0.0,0.0,0.0,0.0,0.0,0.0
6.624296413000001,0.0,0.0,0.0,0.0,0.0,0.0
6.644080054000001,0.0,0.0,0.0,0.0,0.0,0.0
6.664306328,0.0,0.0,0.0,0.0,0.0,0.0
6.684148242,0.0,0.0,0.0,0.0,0.0,0.0
6.704334483,0.0,0.0,0.0,0.0,0.0,0.0
6.724298223000001,0.0,0.0,0.0,0.0,0.0,0.0
6.744349229,0.0,0.0,0.0,0.0,0.0,0.0
6.7642354000000005,0.0,0.0,0.0,0.0,0.0,0.0
6.785667265000001,0.0,0.0,0.0,0.0,0.0,0.0
6.804287492,0.0,0.0,0.0,0.0,0.0,0.0
6.8242365760000006,0.0,0.0,0.0,0.0,0.0,0.0
6.844391424,0.0,0.0,0.0,0.0,0.0,0.0
6.864260923000001,0.0,0.0,0.0,0.0,0.0,0.0
6.884245495,0.0,0.0,0.0,0.0,0.0,0.0
6.904356535000001,0.0,0.0,0.0,0.0,0.0,0.0
6.924241842000001,0.0,0.0,0.0,0.0,0.0,0.0
6.944250767000001,0.0,0.0,0.0,0.0,0.0,0.0
6.964247820000001,0.0,0.0,0.0,0.0,0.0,0.0
6.984381900000001,0.0,0.0,0.0,0.0,0.0,0.0
7.004378569,0.0,0.0,0.0,0.0,0.0,0.0
7.024190979,0.0,0.0,0.0,0.0,0.0,0.0
7.044283938,0.0,0.0,0.0,0.0,0.0,0.0
7.064225086,0.0,0.0,0.0,0.0,0.0,0.0
7.084238491000001,0.0,0.0,0.0,0.0,0.0,0.0
7.104373851,0.0,0.0,0.0,0.0,0.0,0.0
7.124293398000001,0.0,0.0,0.0,0.0,0.0,0.0
7.144272051000001,0.0,0.0,0.0,0.0,0.0,0.0
7.164265360000001,0.0,0.0,0.0,0.0,0.0,0.0
7.184388752,0.0,0.0,0.0,0.0,0.0,0.0
7.2043211000000005,0.0,0.0,0.0,0.0,0.0,0.0
7.224266408,0.0,0.0,0.0,0.0,0.0,0.0
7.24432711,0.0,0.0,0.0,0.0,0.0,0.0
7.264267490000001,0.0,0.0,0.0,0.0,0.0,0.0
7.284256319000001,0.0,0.0,0.0,0.0,0.0,0.0
7.304466720000001,0.0,0.0,0.0,0.0,0.0,0.0
7.324318203000001,0.0,0.0,0.0,0.0,0.0,0.0
7.344421146,0.0,0.0,0.0,0.0,0.0,0.0
7.364338837,0.0,0.0,0.0,0.0,0.0,0.0
7.385222499,0.0,0.0,0.0,0.0,0.0,0.0
7.404644342,0.0,0.0,0.0,0.0,0.0,0.0
7.424362253000001,0.0,0.0,0.0,0.0,0.0,0.0
7.444444492000001,0.0,0.0,0.0,0.0,0.0,0.0
7.464335271,0.0,0.0,0.0,0.0,0.0,0.0
7.484445862,0.0,0.0,0.0,0.0,0.0,0.0
7.504378018000001,0.0,0.0,0.0,0.0,0.0,0.0
7.525518005,0.0,0.0,0.0,0.0,0.0,0.0
7.545922138000001,0.0,0.0,0.0,0.0,0.0,0.0
7.564378778000001,0.0,0.0,0.0,0.0,0.0,0.0
7.583978671000001,0.0,0.0,0.0,0.0,0.0,0.0
7.604381460000001,0.0,0.0,0.0,0.0,0.0,0.0
7.624307152,0.0,0.0,0.0,0.0,0.0,0.0
7.6443827660000006,0.0,0.0,0.0,0.0,0.0,0.0
7.6643308260000005,0.0,0.0,0.0,0.0,0.0,0.0
7.684799632000001,0.0,0.0,0.0,0.0,0.0,0.0
7.704394629,0.0,0.0,0.0,0.0,0.0,0.0
7.724002906000001,0.0,0.0,0.0,0.0,0.0,0.0
7.744350686000001,0.0,0.0,0.0,0.0,0.0,0.0
7.765323661,0.0,0.0,0.0,0.0,0.0,0.0
7.784414649,0.0,0.0,0.0,0.0,0.0,0.0
7.804379989,0.0,0.0,0.0,0.0,0.0,0.0
7.825194465,0.0,0.0,0.0,0.0,0.0,0.0
7.844385455,0.0,0.0,0.0,0.0,0.0,0.0
7.8643464750000005,0.0,0.0,0.0,0.0,0.0,0.0
7.884212293000001,0.0,0.0,0.0,0.0,0.0,0.0
7.904781837000001,0.0,0.0,0.0,0.0,0.0,0.0
7.925648506000001,0.0,0.0,0.0,0.0,0.0,0.0
7.9444123200000005,0.0,0.0,0.0,0.0,0.0,0.0
7.964257305,0.0,0.0,0.0,0.0,0.0,0.0
7.984226102000001,0.0,0.0,0.0,0.0,0.0,0.0
8.004438039,0.0,0.0,0.0,0.0,0.0,0.0
8.024857851,0.0,0.0,0.0,0.0,0.0,0.0
8.044650260000001,0.0,0.0,0.0,0.0,0.0,0.0
8.064755603,0.0,0.0,0.0,0.0,0.0,0.0
8.084386665,0.0,0.0,0.0,0.0,0.0,0.0
8.104418407,0.0,0.0,0.0,0.0,0.0,0.0
8.124808811000001,0.0,0.0,0.0,0.0,0.0,0.0
8.144505314,0.0,0.0,0.0,0.0,0.0,0.0
8.164732643,0.0,0.0,0.0,0.0,0.0,0.0
8.184631518,0.0,0.0,0.0,0.0,0.0,0.0
8.20437343,0.0,0.0,0.0,0.0,0.0,0.0
8.224367699,0.0,0.0,0.0,0.0,0.0,0.0
