t,q6,dq6,tau6
0.04764856,0.07794252588461789,-0.003141592653589793,0.15
0.062859306,0.07794252588461789,-0.003141592653589793,0.15
0.063446246,0.0780045820357999,0.006283185307179586,0.15
0.078804647,0.0780045820357999,0.006283185307179586,0.15
0.079388259,0.07824246394866431,0.01466076571675237,0.15
0.094824744,0.07824246394866431,0.01466076571675237,-0.15
0.095494441,0.07853205932084707,0.015707963267948967,-0.15
0.11155092300000001,0.07865617162321112,0.0020943951023931957,-0.15
0.11191842900000001,0.07865617162321112,0.0020943951023931957,-0.15
0.12725827,0.07865617162321112,0.0020943951023931957,-0.15
0.128016994,0.07858377278016543,-0.008377580409572783,-0.15
0.143174618,0.07858377278016543,-0.008377580409572783,-0.15
0.143897244,0.07830452009984633,-0.01884955592153876,-0.15
0.159044499,0.07830452009984633,-0.01884955592153876,0.15
0.15977227800000002,0.0780045820357999,-0.01466076571675237,0.15
0.1752968,0.0780045820357999,-0.01466076571675237,0.15
0.176169034,0.07791149780902687,-0.0020943951023931957,0.15
0.191307041,0.07791149780902687,-0.0020943951023931957,-0.15
0.192250799,0.07796321126834521,0.007330382858376185,-0.15
0.20702575,0.07796321126834521,0.007330382858376185,-0.15
0.207868286,0.07823212125680064,0.016755160819145565,-0.15
0.22306114600000002,0.07823212125680064,0.016755160819145565,0.15
0.22405597800000002,0.07831486279171,-0.0010471975511965978,0.15
0.23890712500000003,0.07831486279171,-0.0010471975511965978,0.15
0.239826913,0.07823212125680064,-0.004188790204786391,0.15
0.254912279,0.07823212125680064,-0.004188790204786391,-0.15
0.255832803,0.07822177856493698,0.0010471975511965978,-0.15
0.27093679400000004,0.07822177856493698,0.0010471975511965978,-0.15
0.27189277700000003,0.07831486279171,0.006283185307179586,-0.15
0.287019393,0.07831486279171,0.006283185307179586,-0.15
0.287946413,0.07832520548357368,-0.0010471975511965978,-0.15
0.302948159,0.07832520548357368,-0.0010471975511965978,-0.15
0.303857515,0.07823212125680064,-0.005235987755982988,-0.15
0.31886707000000003,0.07823212125680064,-0.005235987755982988,0.15
0.31975879300000004,0.07808732357070926,-0.00942477796076938,0.15
0.33485151900000004,0.07808732357070926,-0.00942477796076938,0.15
0.335773804,0.07799423934393623,-0.003141592653589793,0.15
0.351189586,0.07799423934393623,-0.003141592653589793,0.15
0.35225370100000003,0.0780356101113909,0.004188790204786391,0.15
0.367016332,0.0780356101113909,0.004188790204786391,0.15
0.36797711400000005,0.07823212125680064,0.011519173063162575,0.15
0.38322498400000005,0.07823212125680064,0.011519173063162575,-0.15
0.384232936,0.07848034586152873,0.013613568165555772,-0.15
0.39891460300000003,0.07848034586152873,0.013613568165555772,-0.15
0.39984197600000004,0.07860445816389276,0.003141592653589793,-0.15
0.41547255200000005,0.07860445816389276,0.003141592653589793,-0.15
0.41652882700000005,0.07855274470457442,-0.006283185307179586,-0.15
0.431527245,0.07855274470457442,-0.006283185307179586,-0.15
0.432504476,0.07830452009984633,-0.016755160819145565,-0.15
0.44721184,0.07830452009984633,-0.016755160819145565,-0.15
0.448106891,0.07804595280325459,-0.013613568165555772,-0.15
0.463527218,0.07792184050089054,-0.003141592653589793,-0.15
0.46448310400000004,0.07792184050089054,-0.003141592653589793,-0.15
0.479250726,0.07792184050089054,-0.003141592653589793,-0.15
0.48013659300000006,0.07792184050089054,0.0,-0.15
0.49535050900000005,0.07792184050089054,0.0,-0.15
0.49624927300000005,0.07792184050089054,0.0,-0.15
0.511586811,0.07792184050089054,0.0,-0.15
0.512555946,0.07792184050089054,0.0,-0.15
0.52707146,0.07792184050089054,0.0,-0.15
0.527958255,0.07792184050089054,0.0,-0.15
0.5429751700000001,0.07792184050089054,0.0,-0.15
0.543824171,0.07792184050089054,0.0,0.15
